category,image_path,threshold,patchcore_component_iou,patchcore_component_f1,sam2_box_sam_score_iou,sam2_box_sam_score_f1,sam2_box_anomaly_select_iou,sam2_box_anomaly_select_f1,sam2_box_point_anomaly_select_iou,sam2_box_point_anomaly_select_f1,sam2_box_sam_score,sam2_box_anomaly_sam_score,sam2_box_point_anomaly_sam_score,sam2_box_anomaly_consistency,sam2_box_point_anomaly_consistency,visual_path
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/color/018.png,0.9,0.2892561983471074,0.44871794871794873,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.46808510638297873,0.32211538461538464,0.48727272727272725,0.8263275623321533,0.8263275623321533,0.8247472047805786,1.0617467532529363,1.0390610110735086,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0011_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/cut/003.png,0.9,0.49608062709966405,0.6631736526946108,0.3368055555555556,0.5038961038961038,0.5036764705882353,0.6699266503667481,0.3117178612059158,0.47528187337380745,0.7029427289962769,0.6395952701568604,0.7311431169509888,1.051926536668848,0.9825117994371542,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0012_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/cut/004.png,0.9,0.27341389728096677,0.4294187425860024,0.24743777452415813,0.3967136150234742,0.24743777452415813,0.3967136150234742,0.2583941605839416,0.41067285382830626,0.0061452751979231834,0.0061452751979231834,0.0023747470695525408,1.0596177894487124,1.05546203344669,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0013_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/cut/005.png,0.9,0.3060796645702306,0.46869983948635635,0.3620253164556962,0.5315985130111525,0.3620253164556962,0.5315985130111525,0.3123425692695214,0.4760076775431862,0.7495134472846985,0.7495134472846985,0.7277145981788635,1.0415950477027227,1.0367580720196476,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0014_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/cut/006.png,0.9,0.32525951557093424,0.4908616187989556,0.3506172839506173,0.5191956124314442,0.36496350364963503,0.5347593582887701,0.3257918552036199,0.49146757679180886,0.7343404293060303,0.5824333429336548,0.7711907625198364,0.9554436958066727,0.9491199154988899,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0015_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/cut/008.png,0.9,0.342685370741483,0.5104477611940299,0.3914027149321267,0.5626016260162602,0.3914027149321267,0.5626016260162602,0.4,0.5714285714285714,0.708390474319458,0.708390474319458,0.4351254999637604,1.0721456182148208,1.0391353631035287,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0016_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/cut/009.png,0.9,0.2048611111111111,0.3400576368876081,0.3008849557522124,0.46258503401360546,0.2719033232628399,0.42755344418052255,0.2925764192139738,0.4527027027027027,0.7528596520423889,0.6693750619888306,0.7973093390464783,1.0447818954892898,1.0179761259124338,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0017_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/cut/010.png,0.9,0.15544041450777202,0.26905829596412556,0.15902964959568733,0.2744186046511628,0.15902964959568733,0.2744186046511628,0.16712328767123288,0.2863849765258216,0.7876328229904175,0.7876328229904175,0.8220911026000977,1.0651086432981587,1.051007785740255,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0018_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/cut/011.png,0.9,0.3023952095808383,0.46436781609195404,0.3205574912891986,0.48548812664907653,0.2757731958762887,0.43232323232323233,0.30847457627118646,0.47150259067357514,0.7503865957260132,0.6925605535507202,0.7711138725280762,1.055048401449112,1.0318898296034014,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0019_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/cut/012.png,0.9,0.29067245119305857,0.4504201680672269,0.25792811839323465,0.41008403361344536,0.25792811839323465,0.41008403361344536,0.30324074074074076,0.46536412078152756,0.020752234384417534,0.020752234384417534,0.009911592118442059,1.0932996471084482,1.0821260552637775,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0020_anomaly_aware_sam2.png
