image_id,category,original_gt_pixels,gt_pixels_256,gt_vanished_256,gt_pixels_512,gt_vanished_512,tight_hit,tight_gt_fraction,tight_image_fraction,context15_hit,context15_gt_fraction,context15_image_fraction,context30_hit,context30_gt_fraction,context30_image_fraction
1957eccd65cb87cda25c940f,candle,22677,991,0,3959,0,1,0.8498478634740045,0.03738717833824094,1,1.0,0.08449355609610379,1,1.0,0.28521076046600946
a2ab71b18b170589f60cb9a1,candle,10162,443,0,1773,0,1,0.9349537492619563,0.02629838262279691,1,0.9349537492619563,0.05940340545384714,1,1.0,0.2088000896172065
bc57e888b248de105c8df944,candle,1765,83,0,311,0,1,0.9926345609065156,0.03832669205820851,1,0.9926345609065156,0.08672665151709129,1,0.9926345609065156,0.34494022852387657
c53dd2043d1837cc96845432,candle,913,41,0,153,0,1,0.9989047097480832,0.04210141680535996,1,1.0,0.09483820893611573,1,1.0,0.29829727307643067
80cc2bdb921107826f71c3ff,candle,1318,63,0,216,0,1,0.988619119878604,0.0410338785046729,1,1.0,0.09279581679682498,1,1.0,0.36930490654205606
da7ccb5a11536704b9bf106b,candle,440,17,0,78,0,1,1.0,0.034033201041266586,1,1.0,0.07657470234284983,1,1.0,0.279093585968506
fa040b119c0dda16630297c2,candle,3427,148,0,600,0,1,0.949518529325941,0.03656302009985917,1,1.0,0.08262519737122861,1,1.0,0.27654376306917594
3d38231c78d6540e798da39e,candle,736,32,0,139,0,1,1.0,0.03840470703708446,1,1.0,0.08689134980582938,1,1.0,0.32095362309563435
ab2efb527cf824d54854ead1,candle,987,42,0,167,0,1,0.9878419452887538,0.04026239704689967,1,1.0,0.09095079588614348,1,1.0,0.317861029317629
04c7bc4c4d076ed304e64942,candle,1406,58,0,252,0,1,0.9473684210526315,0.03921152861349379,1,1.0,0.08859034267912773,1,1.0,0.3059414074168907
e73dca61276a3f2c907d2512,candle,1112,50,0,197,0,1,1.0,0.04393376861690778,1,1.0,0.0988509793880425,1,1.0,0.3013338561003713
311730124e71844f46e71f0e,candle,2237,99,0,391,0,1,0.9932945909700491,0.038488723168181624,1,1.0,0.08721674561515812,1,1.0,0.31774900780949944
4c34d07b1a724a2306c8048e,candle,1280,54,0,219,0,1,0.9796875,0.039967673793368325,1,0.9796875,0.09042002731191055,1,1.0,0.3286230956343618
c8182918e7c3a2c4de94070d,candle,3088,142,0,539,0,1,0.9543393782383419,0.03903349443093074,1,0.9543393782383419,0.08831495647164256,1,1.0,0.31621871399308665
3b705eaea187dc69831b6022,candle,1418,59,0,249,0,1,0.8180535966149506,0.04416848034822686,1,0.8631875881523272,0.0995391115094098,1,0.8631875881523272,0.3424437491998464
5a58f0b785aa7f090ae7826b,candle,1341,62,0,237,0,1,1.0,0.03965561387786455,1,1.0,0.08922513122519524,1,1.0,0.2827822942004865
433fea52c6a7370fa6aeb8f5,candle,1290,51,0,224,0,1,0.9976744186046511,0.039505585072333885,1,1.0,0.08935915695813597,1,1.0,0.31121041906712754
ed4350a04f216387973bdd6b,candle,7973,348,0,1385,0,1,1.0,0.0385574030213801,1,1.0,0.08747879592881834,1,1.0,0.24580186062390647
9c2e67c110da9dcd1c003b6b,candle,10835,472,0,1886,0,1,0.9388094139363174,0.03837470127597832,1,1.0,0.08683067148892587,1,1.0,0.29102187620023046
5b7a35f2be4da81e6f199877,candle,4058,181,0,708,0,1,1.0,0.041299929586480606,1,1.0,0.09331524986130671,1,1.0,0.3144123671744975
7c25547c8e25f6647a888898,candle,13050,569,0,2269,0,1,0.9660536398467433,0.03882878846071779,1,0.9979310344827587,0.08748079631289207,1,1.0,0.3283710472410703
3b04f439dbfad1e077c3e306,candle,12007,523,0,2097,0,1,0.6420421420837844,0.0534309254043443,1,0.6961772299491963,0.12073718153885546,1,0.8829016407095861,0.38113717833824096
b43b95de4d0c97a22829d9ef,candle,6968,297,0,1223,0,1,0.9491963260619977,0.03982364614005889,1,1.0,0.08998127640506977,1,1.0,0.32285598834976315
76192909eb93b254c213e39b,candle,21517,945,0,3756,0,1,0.9362829390714319,0.031093970042248113,1,1.0,0.0703094994238894,1,1.0,0.2436467801817949
15d1b4999c94ed929aba6f73,candle,4454,194,0,780,0,1,1.0,0.043165621132590794,1,1.0,0.09739469978235821,1,1.0,0.3376141552511416
1ba5359ad13a8a9089d50cb2,candle,3733,164,0,645,0,1,1.0,0.03999167840225323,1,1.0,0.09023332479836128,1,1.0,0.27880953143003456
127520589c1faaae9b19ec3c,candle,20344,891,0,3548,0,1,0.9356075501376327,0.04045576750736141,1,1.0,0.09140955063372168,1,1.0,0.2737805658686468
611be7471202b6452d9c2538,candle,3573,154,0,629,0,1,0.8793730758466275,0.04114923398625869,1,1.0,0.09281782102163616,1,1.0,0.3206855716297529
e24a04266cc632803bbc3009,candle,3223,143,0,557,0,1,1.0,0.040159710664447575,1,1.0,0.0904853731916528,1,1.0,0.3604812123927794
bd259225d453ef914c123ac0,candle,23411,1014,0,4096,0,1,0.8578446029644184,0.03736184013997354,1,0.981290846183418,0.0843361925489694,1,1.0,0.3362565612597619
bfeb102980f53b94cff860a9,candle,18387,803,0,3218,0,1,0.8540273018980802,0.03681773567191567,1,1.0,0.08307194981436436,1,1.0,0.24695274826099944
