category,weight_id,tune_patchcore_f1,tune_rerank_f1,mean_w,max_w,gap_w,area_w,compact_w,aspect_w,semantic_w
leather,57,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091
leather,58,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.0,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
leather,59,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.0,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.28571428571428575
leather,60,0.4877534782608696,0.4877534782608696,0.4,0.0,0.0,0.2,0.4,0.0,0.0
leather,61,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091
leather,62,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.0,0.16666666666666669,0.33333333333333337,0.0,0.16666666666666669
leather,63,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.0,0.14285714285714288,0.28571428571428575,0.0,0.28571428571428575
leather,64,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.0
leather,65,0.4877534782608696,0.4877534782608696,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333
leather,66,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.0,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.15384615384615385
leather,67,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.0,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.26666666666666666
leather,68,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.0,0.16666666666666669,0.33333333333333337,0.16666666666666669,0.0
leather,69,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.0,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.07692307692307693
leather,70,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.0,0.14285714285714288,0.28571428571428575,0.14285714285714288,0.14285714285714288
leather,71,0.4877534782608696,0.4877534782608696,0.25,0.0,0.0,0.125,0.25,0.125,0.25
leather,72,0.4877534782608696,0.4877534782608696,0.5,0.0,0.0,0.5,0.0,0.0,0.0
leather,73,0.4877534782608696,0.4877534782608696,0.4444444444444445,0.0,0.0,0.4444444444444445,0.0,0.0,0.11111111111111112
leather,74,0.4877534782608696,0.4877534782608696,0.4,0.0,0.0,0.4,0.0,0.0,0.2
leather,75,0.4877534782608696,0.4877534782608696,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
leather,76,0.4877534782608696,0.4877534782608696,0.4444444444444445,0.0,0.0,0.4444444444444445,0.0,0.11111111111111112,0.0
leather,77,0.4877534782608696,0.4877534782608696,0.4,0.0,0.0,0.4,0.0,0.1,0.1
leather,78,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182
leather,79,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.3076923076923077
leather,80,0.4877534782608696,0.4877534782608696,0.4,0.0,0.0,0.4,0.0,0.2,0.0
leather,81,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091
leather,82,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.16666666666666669,0.16666666666666669
leather,83,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.0,0.28571428571428575,0.0,0.14285714285714288,0.28571428571428575
leather,84,0.4877534782608696,0.4877534782608696,0.4,0.0,0.0,0.4,0.2,0.0,0.0
leather,85,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.0,0.36363636363636365,0.18181818181818182,0.0,0.09090909090909091
leather,86,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.0,0.33333333333333337,0.16666666666666669,0.0,0.16666666666666669
leather,87,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.0,0.28571428571428575,0.14285714285714288,0.0,0.28571428571428575
leather,88,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0
leather,89,0.4877534782608696,0.4877534782608696,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333
leather,90,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.0,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.15384615384615385
leather,91,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.0,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.26666666666666666
leather,92,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.0,0.33333333333333337,0.16666666666666669,0.16666666666666669,0.0
leather,93,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.0,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693
leather,94,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.0,0.28571428571428575,0.14285714285714288,0.14285714285714288,0.14285714285714288
leather,95,0.4877534782608696,0.4877534782608696,0.25,0.0,0.0,0.25,0.125,0.125,0.25
leather,96,0.4877534782608696,0.4877534782608696,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
leather,97,0.4877534782608696,0.4877534782608696,0.30769230769230765,0.0,0.0,0.30769230769230765,0.30769230769230765,0.0,0.07692307692307691
leather,98,0.4877534782608696,0.4877534782608696,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285
leather,99,0.4877534782608696,0.4877534782608696,0.25,0.0,0.0,0.25,0.25,0.0,0.25
leather,100,0.4877534782608696,0.4877534782608696,0.30769230769230765,0.0,0.0,0.30769230769230765,0.30769230769230765,0.07692307692307691,0.0
leather,101,0.4877534782608696,0.4877534782608696,0.28571428571428564,0.0,0.0,0.28571428571428564,0.28571428571428564,0.07142857142857141,0.07142857142857141
leather,102,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.13333333333333333
leather,103,0.4877534782608696,0.4877534782608696,0.23529411764705882,0.0,0.0,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.23529411764705882
leather,104,0.4877534782608696,0.4877534782608696,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0
leather,105,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.06666666666666667
leather,106,0.4877534782608696,0.4877534782608696,0.25,0.0,0.0,0.25,0.25,0.125,0.125
leather,107,0.4877534782608696,0.4877534782608696,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222
leather,108,0.4877534782608696,0.4877534782608696,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
leather,109,0.4877534782608696,0.4877534782608696,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285
leather,110,0.4877534782608696,0.4877534782608696,0.5,0.0,0.25,0.0,0.0,0.0,0.25
leather,111,0.4877534782608696,0.4877534782608696,0.4,0.0,0.2,0.0,0.0,0.0,0.4
leather,112,0.4877534782608696,0.4877534782608696,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0
leather,113,0.4877534782608696,0.4877534782608696,0.5,0.0,0.25,0.0,0.0,0.125,0.125
leather,114,0.4877534782608696,0.4877534782608696,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222
leather,115,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.36363636363636365
leather,116,0.4877534782608696,0.4877534782608696,0.5,0.0,0.25,0.0,0.0,0.25,0.0
leather,117,0.4877534782608696,0.4877534782608696,0.4444444444444445,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.11111111111111112
leather,118,0.4877534782608696,0.4877534782608696,0.4,0.0,0.2,0.0,0.0,0.2,0.2
leather,119,0.4877534782608696,0.4877534782608696,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333
leather,120,0.4877534782608696,0.4877534782608696,0.5,0.0,0.25,0.0,0.25,0.0,0.0
leather,121,0.4877534782608696,0.4877534782608696,0.4444444444444445,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.11111111111111112
leather,122,0.4877534782608696,0.4877534782608696,0.4,0.0,0.2,0.0,0.2,0.0,0.2
leather,123,0.4877534782608696,0.4877534782608696,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333
leather,124,0.4877534782608696,0.4877534782608696,0.4444444444444445,0.0,0.22222222222222224,0.0,0.22222222222222224,0.11111111111111112,0.0
leather,125,0.4877534782608696,0.4877534782608696,0.4,0.0,0.2,0.0,0.2,0.1,0.1
leather,126,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182
leather,127,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.3076923076923077
leather,128,0.4877534782608696,0.4877534782608696,0.4,0.0,0.2,0.0,0.2,0.2,0.0
leather,129,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091
leather,130,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.16666666666666669
leather,131,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.14285714285714288,0.0,0.14285714285714288,0.14285714285714288,0.28571428571428575
leather,132,0.4877534782608696,0.4877534782608696,0.4,0.0,0.2,0.0,0.4,0.0,0.0
leather,133,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.18181818181818182,0.0,0.36363636363636365,0.0,0.09090909090909091
leather,134,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.16666666666666669,0.0,0.33333333333333337,0.0,0.16666666666666669
leather,135,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.14285714285714288,0.0,0.28571428571428575,0.0,0.28571428571428575
leather,136,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.18181818181818182,0.0,0.36363636363636365,0.09090909090909091,0.0
leather,137,0.4877534782608696,0.4877534782608696,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333,0.08333333333333333
leather,138,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.15384615384615385,0.0,0.3076923076923077,0.07692307692307693,0.15384615384615385
leather,139,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.13333333333333333,0.0,0.26666666666666666,0.06666666666666667,0.26666666666666666
leather,140,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.16666666666666669,0.0,0.33333333333333337,0.16666666666666669,0.0
leather,141,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.15384615384615385,0.0,0.3076923076923077,0.15384615384615385,0.07692307692307693
leather,142,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.14285714285714288,0.0,0.28571428571428575,0.14285714285714288,0.14285714285714288
leather,143,0.4877534782608696,0.4877534782608696,0.25,0.0,0.125,0.0,0.25,0.125,0.25
leather,144,0.4877534782608696,0.4877534782608696,0.5,0.0,0.25,0.25,0.0,0.0,0.0
leather,145,0.4877534782608696,0.4877534782608696,0.4444444444444445,0.0,0.22222222222222224,0.22222222222222224,0.0,0.0,0.11111111111111112
leather,146,0.4877534782608696,0.4877534782608696,0.4,0.0,0.2,0.2,0.0,0.0,0.2
leather,147,0.4877534782608696,0.4877534782608696,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333
leather,148,0.4877534782608696,0.4877534782608696,0.4444444444444445,0.0,0.22222222222222224,0.22222222222222224,0.0,0.11111111111111112,0.0
leather,149,0.4877534782608696,0.4877534782608696,0.4,0.0,0.2,0.2,0.0,0.1,0.1
leather,150,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182
leather,151,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.3076923076923077
leather,152,0.4877534782608696,0.4877534782608696,0.4,0.0,0.2,0.2,0.0,0.2,0.0
leather,153,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091
leather,154,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669
leather,155,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.14285714285714288,0.14285714285714288,0.0,0.14285714285714288,0.28571428571428575
leather,156,0.4877534782608696,0.4877534782608696,0.4,0.0,0.2,0.2,0.2,0.0,0.0
leather,157,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091
leather,158,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669
leather,159,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.0,0.28571428571428575
leather,160,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0
leather,161,0.4877534782608696,0.4877534782608696,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333
leather,162,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385
leather,163,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.26666666666666666
leather,164,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0
leather,165,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693
leather,166,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288
leather,167,0.4877534782608696,0.4877534782608696,0.25,0.0,0.125,0.125,0.125,0.125,0.25
leather,168,0.4877534782608696,0.4877534782608696,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0
leather,169,0.4877534782608696,0.4877534782608696,0.30769230769230765,0.0,0.15384615384615383,0.15384615384615383,0.30769230769230765,0.0,0.07692307692307691
leather,170,0.4877534782608696,0.4877534782608696,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285
leather,171,0.4877534782608696,0.4877534782608696,0.25,0.0,0.125,0.125,0.25,0.0,0.25
leather,172,0.4877534782608696,0.4877534782608696,0.30769230769230765,0.0,0.15384615384615383,0.15384615384615383,0.30769230769230765,0.07692307692307691,0.0
leather,173,0.4877534782608696,0.4877534782608696,0.28571428571428564,0.0,0.14285714285714282,0.14285714285714282,0.28571428571428564,0.07142857142857141,0.07142857142857141
leather,174,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333
leather,175,0.4877534782608696,0.4877534782608696,0.23529411764705882,0.0,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.23529411764705882
leather,176,0.4877534782608696,0.4877534782608696,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0
leather,177,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.06666666666666667
leather,178,0.4877534782608696,0.4877534782608696,0.25,0.0,0.125,0.125,0.25,0.125,0.125
leather,179,0.4877534782608696,0.4877534782608696,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222
leather,180,0.4877534782608696,0.4877534782608696,0.4,0.0,0.2,0.4,0.0,0.0,0.0
leather,181,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.18181818181818182,0.36363636363636365,0.0,0.0,0.09090909090909091
leather,182,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.16666666666666669,0.33333333333333337,0.0,0.0,0.16666666666666669
leather,183,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.14285714285714288,0.28571428571428575,0.0,0.0,0.28571428571428575
leather,184,0.4877534782608696,0.4877534782608696,0.36363636363636365,0.0,0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091,0.0
leather,185,0.4877534782608696,0.4877534782608696,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
leather,186,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.15384615384615385,0.3076923076923077,0.0,0.07692307692307693,0.15384615384615385
leather,187,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.13333333333333333,0.26666666666666666,0.0,0.06666666666666667,0.26666666666666666
leather,188,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.16666666666666669,0.33333333333333337,0.0,0.16666666666666669,0.0
leather,189,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,0.07692307692307693
leather,190,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.14285714285714288,0.28571428571428575,0.0,0.14285714285714288,0.14285714285714288
leather,191,0.4877534782608696,0.4877534782608696,0.25,0.0,0.125,0.25,0.0,0.125,0.25
leather,192,0.4877534782608696,0.4877534782608696,0.33333333333333337,0.0,0.16666666666666669,0.33333333333333337,0.16666666666666669,0.0,0.0
leather,193,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.0,0.07692307692307693
leather,194,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.14285714285714288,0.28571428571428575,0.14285714285714288,0.0,0.14285714285714288
leather,195,0.4877534782608696,0.4877534782608696,0.25,0.0,0.125,0.25,0.125,0.0,0.25
leather,196,0.4877534782608696,0.4877534782608696,0.3076923076923077,0.0,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0
leather,197,0.4877534782608696,0.4877534782608696,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142
leather,198,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.13333333333333333
leather,199,0.4877534782608696,0.4877534782608696,0.23529411764705882,0.0,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.23529411764705882
leather,200,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.14285714285714288,0.28571428571428575,0.14285714285714288,0.14285714285714288,0.0
leather,201,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667
leather,202,0.4877534782608696,0.4877534782608696,0.25000000000000006,0.0,0.12500000000000003,0.25000000000000006,0.12500000000000003,0.12500000000000003,0.12500000000000003
leather,203,0.4877534782608696,0.4877534782608696,0.22222222222222227,0.0,0.11111111111111113,0.22222222222222227,0.11111111111111113,0.11111111111111113,0.22222222222222227
leather,204,0.4877534782608696,0.4877534782608696,0.28571428571428575,0.0,0.14285714285714288,0.28571428571428575,0.28571428571428575,0.0,0.0
leather,205,0.4877534782608696,0.4877534782608696,0.26666666666666666,0.0,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.0,0.06666666666666667
