category,method,value,keep_largest,num_samples,mean_iou,mean_f1,mean_pred_area,mean_threshold
grid,fixed,0.7,False,28,0.2949950128054644,0.4397018124127595,1382.107142857143,0.6999999999999998
grid,fixed,0.7,True,28,0.2686291690939494,0.40557007675871076,1188.1785714285713,0.6999999999999998
grid,fixed,0.75,False,28,0.32545121803304483,0.47157032678249705,1054.3214285714287,0.75
grid,fixed,0.75,True,28,0.2995168630242107,0.4395179471991289,946.5,0.75
grid,fixed,0.7999999999999999,False,28,0.32984431290806565,0.47579785315040163,764.5357142857143,0.8
grid,fixed,0.7999999999999999,True,28,0.31192924111508213,0.45331528889680855,716.3928571428571,0.8
grid,fixed,0.85,False,28,0.3114500268659275,0.4554690871426338,527.9285714285714,0.8500000000000002
grid,fixed,0.85,True,28,0.30450205344329156,0.4468710392299656,480.9642857142857,0.8500000000000002
grid,fixed,0.9,False,28,0.26861357591433316,0.4100644624607868,335.0357142857143,0.8999999999999998
grid,fixed,0.9,True,28,0.265093548282312,0.4050115240160274,309.0357142857143,0.8999999999999998
grid,fixed,0.95,False,28,0.17338828429397163,0.2847940989478695,146.96428571428572,0.9499999999999998
grid,fixed,0.95,True,28,0.17216810109679534,0.28274259375926564,142.57142857142858,0.9499999999999998
grid,percentile,90.0,False,28,0.10182063507318721,0.17751697933365054,5018.0,0.4336956058229719
grid,percentile,90.0,True,28,0.09947778501977951,0.17480123298229983,3228.6785714285716,0.4336956058229719
grid,percentile,92.0,False,28,0.11907047743543493,0.20533148882855978,4015.0,0.4649509053145136
grid,percentile,92.0,True,28,0.12837164769355763,0.2209927979584073,2738.75,0.4649509053145136
grid,percentile,94.0,False,28,0.14430489792578544,0.24425102433155968,3011.0,0.5104235431977681
grid,percentile,94.0,True,28,0.1467594380459904,0.24875592617069114,2239.285714285714,0.5104235431977681
grid,percentile,95.0,False,28,0.16168069889674605,0.269696696371817,2509.0,0.5429306956274169
grid,percentile,95.0,True,28,0.1601559920950834,0.26790797120698845,1923.8214285714287,0.5429306956274169
grid,percentile,96.0,False,28,0.1863118814441652,0.30439239976805077,2008.0,0.5859497232096536
grid,percentile,96.0,True,28,0.18013226373878627,0.29553925130087705,1615.142857142857,0.5859497232096536
grid,percentile,97.0,False,28,0.22323478592221305,0.35390458296113925,1506.0,0.6440086726631437
grid,percentile,97.0,True,28,0.21046204048550302,0.3359375130307343,1273.142857142857,0.6440086726631437
grid,percentile,98.0,False,28,0.2781060163337285,0.4201740036397949,1004.0,0.7226511601890836
grid,percentile,98.0,True,28,0.25617116021788217,0.3909178027105923,895.8214285714286,0.7226511601890836
grid,percentile,99.0,False,28,0.30649044992466373,0.4478190520339601,502.0,0.8329835363796779
grid,percentile,99.0,True,28,0.29336018205126363,0.4302062334226326,473.07142857142856,0.8329835363796779
grid,mean_std,0.5,False,28,0.05898260151275771,0.1080873862684333,9837.607142857143,0.3435151864375387
grid,mean_std,0.5,True,28,0.05903946777908531,0.1067420114706634,6419.107142857143,0.3435151864375387
grid,mean_std,0.75,False,28,0.07556263218329762,0.13592605697615276,7390.035714285715,0.378783109997
grid,mean_std,0.75,True,28,0.0727349269921389,0.13035565381221623,4826.678571428572,0.378783109997
grid,mean_std,1.0,False,28,0.09378309550939477,0.16554519453084834,5685.357142857143,0.4140510324920927
grid,mean_std,1.0,True,28,0.08935216005150615,0.1581414507048379,3790.5714285714284,0.4140510324920927
grid,mean_std,1.25,False,28,0.11430079303605899,0.1984212332017359,4430.857142857143,0.44931895924466
grid,mean_std,1.25,True,28,0.11282781625877422,0.19524376106281635,3079.464285714286,0.44931895924466
grid,mean_std,1.5,False,28,0.13516523128976587,0.23138507277322495,3522.4285714285716,0.4845868817397526
grid,mean_std,1.5,True,28,0.14199502763868885,0.2411179709083739,2569.3214285714284,0.4845868817397526
grid,mean_std,2.0,False,28,0.18253082427339146,0.299875572029429,2341.1785714285716,0.5551227341805186
grid,mean_std,2.0,True,28,0.1731406953587277,0.2853296415827942,1880.142857142857,0.5551227341805186
grid,mean_std,2.5,False,28,0.22570185755840924,0.3555445207708695,1632.857142857143,0.6256585887500218
