image_id,category,stratum,component_id,kind,method,best_window_coverage,union_coverage,recalled50,recalled90
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,15,tiny_compact,top8,1.0,1.0,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,1,tiny_compact,grid8,1.0,1.0,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,2,tiny_compact,grid8,0.8478260869565217,0.8478260869565217,True,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,3,tiny_compact,grid8,0.3467741935483871,0.3467741935483871,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,4,tiny_compact,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,5,tiny_compact,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,6,tiny_compact,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,7,tiny_compact,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,8,tiny_compact,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,9,tiny_compact,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,10,thin_or_extended_small_area,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,11,tiny_compact,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,12,tiny_compact,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,13,tiny_compact,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,14,tiny_compact,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,15,tiny_compact,grid8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,1,tiny_compact,mixed8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,2,tiny_compact,mixed8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,3,tiny_compact,mixed8,0.0,0.0,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,4,tiny_compact,mixed8,0.1490566037735849,0.1490566037735849,False,False
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,5,tiny_compact,mixed8,0.9714285714285714,0.9714285714285714,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,6,tiny_compact,mixed8,1.0,1.0,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,7,tiny_compact,mixed8,1.0,1.0,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,8,tiny_compact,mixed8,1.0,1.0,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,9,tiny_compact,mixed8,1.0,1.0,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,10,thin_or_extended_small_area,mixed8,1.0,1.0,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,11,tiny_compact,mixed8,1.0,1.0,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,12,tiny_compact,mixed8,1.0,1.0,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,13,tiny_compact,mixed8,1.0,1.0,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,14,tiny_compact,mixed8,1.0,1.0,True,True
be287c3d130dbab9e49c5e01,fryum,mixed_tiny,15,tiny_compact,mixed8,1.0,1.0,True,True
d45d40f0cfe3ec168b544349,fryum,tiny_only,1,tiny_compact,top8,1.0,1.0,True,True
d45d40f0cfe3ec168b544349,fryum,tiny_only,2,tiny_compact,top8,1.0,1.0,True,True
d45d40f0cfe3ec168b544349,fryum,tiny_only,3,tiny_compact,top8,1.0,1.0,True,True
d45d40f0cfe3ec168b544349,fryum,tiny_only,4,tiny_compact,top8,1.0,1.0,True,True
d45d40f0cfe3ec168b544349,fryum,tiny_only,1,tiny_compact,grid8,0.0,0.0,False,False
d45d40f0cfe3ec168b544349,fryum,tiny_only,2,tiny_compact,grid8,0.0,0.0,False,False
d45d40f0cfe3ec168b544349,fryum,tiny_only,3,tiny_compact,grid8,1.0,1.0,True,True
d45d40f0cfe3ec168b544349,fryum,tiny_only,4,tiny_compact,grid8,1.0,1.0,True,True
d45d40f0cfe3ec168b544349,fryum,tiny_only,1,tiny_compact,mixed8,0.0,0.0,False,False
d45d40f0cfe3ec168b544349,fryum,tiny_only,2,tiny_compact,mixed8,0.0,0.0,False,False
d45d40f0cfe3ec168b544349,fryum,tiny_only,3,tiny_compact,mixed8,0.0,0.0,False,False
d45d40f0cfe3ec168b544349,fryum,tiny_only,4,tiny_compact,mixed8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,1,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,2,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,3,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,4,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,5,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,6,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,7,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,8,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,9,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,10,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,11,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,12,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,13,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,14,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,15,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,16,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,17,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,18,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,19,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,20,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,21,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,22,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,23,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,24,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,25,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,26,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,27,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,28,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,29,tiny_compact,top8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,1,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,2,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,3,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,4,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,5,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,6,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,7,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,8,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,9,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,10,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,11,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,12,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,13,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,14,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,15,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,16,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,17,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,18,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,19,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,20,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,21,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,22,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,23,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,24,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,25,tiny_compact,grid8,0.0,0.0,False,False
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,26,tiny_compact,grid8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,27,tiny_compact,grid8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,28,tiny_compact,grid8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,29,tiny_compact,grid8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,1,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,2,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,3,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,4,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,5,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,6,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,7,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,8,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,9,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,10,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,11,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,12,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,13,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,14,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,15,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,16,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,17,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,18,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,19,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,20,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,21,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,22,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,23,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,24,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,25,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,26,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,27,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,28,tiny_compact,mixed8,1.0,1.0,True,True
2b0ddfa999dd7cd84c31ef1b,fryum,tiny_only,29,tiny_compact,mixed8,1.0,1.0,True,True
e13aaf7261b73fb3560ccb8a,fryum,tiny_only,1,tiny_compact,top8,1.0,1.0,True,True
e13aaf7261b73fb3560ccb8a,fryum,tiny_only,2,tiny_compact,top8,1.0,1.0,True,True
e13aaf7261b73fb3560ccb8a,fryum,tiny_only,1,tiny_compact,grid8,1.0,1.0,True,True
e13aaf7261b73fb3560ccb8a,fryum,tiny_only,2,tiny_compact,grid8,1.0,1.0,True,True
e13aaf7261b73fb3560ccb8a,fryum,tiny_only,1,tiny_compact,mixed8,1.0,1.0,True,True
e13aaf7261b73fb3560ccb8a,fryum,tiny_only,2,tiny_compact,mixed8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,1,tiny_compact,top8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,2,tiny_compact,top8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,3,tiny_compact,top8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,4,tiny_compact,top8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,5,tiny_compact,top8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,6,tiny_compact,top8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,7,tiny_compact,top8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,8,tiny_compact,top8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,9,tiny_compact,top8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,10,tiny_compact,top8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,11,tiny_compact,top8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,1,tiny_compact,grid8,0.0,0.0,False,False
44b07ba50ec832f94c291ff2,fryum,tiny_only,2,tiny_compact,grid8,0.0,0.0,False,False
44b07ba50ec832f94c291ff2,fryum,tiny_only,3,tiny_compact,grid8,0.0,0.0,False,False
44b07ba50ec832f94c291ff2,fryum,tiny_only,4,tiny_compact,grid8,0.0,0.0,False,False
44b07ba50ec832f94c291ff2,fryum,tiny_only,5,tiny_compact,grid8,0.0,0.0,False,False
44b07ba50ec832f94c291ff2,fryum,tiny_only,6,tiny_compact,grid8,0.0,0.0,False,False
44b07ba50ec832f94c291ff2,fryum,tiny_only,7,tiny_compact,grid8,0.0,0.0,False,False
44b07ba50ec832f94c291ff2,fryum,tiny_only,8,tiny_compact,grid8,0.0,0.0,False,False
44b07ba50ec832f94c291ff2,fryum,tiny_only,9,tiny_compact,grid8,0.5705128205128205,0.5705128205128205,True,False
44b07ba50ec832f94c291ff2,fryum,tiny_only,10,tiny_compact,grid8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,11,tiny_compact,grid8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,1,tiny_compact,mixed8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,2,tiny_compact,mixed8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,3,tiny_compact,mixed8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,4,tiny_compact,mixed8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,5,tiny_compact,mixed8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,6,tiny_compact,mixed8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,7,tiny_compact,mixed8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,8,tiny_compact,mixed8,1.0,1.0,True,True
44b07ba50ec832f94c291ff2,fryum,tiny_only,9,tiny_compact,mixed8,0.5705128205128205,0.5705128205128205,True,False
44b07ba50ec832f94c291ff2,fryum,tiny_only,10,tiny_compact,mixed8,0.0,0.0,False,False
44b07ba50ec832f94c291ff2,fryum,tiny_only,11,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,1,tiny_compact,top8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,2,tiny_compact,top8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,3,tiny_compact,top8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,4,tiny_compact,top8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,5,tiny_compact,top8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,6,tiny_compact,top8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,7,tiny_compact,top8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,8,tiny_compact,top8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,9,tiny_compact,top8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,10,tiny_compact,top8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,11,tiny_compact,top8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,12,larger,top8,0.00427578834847675,0.00427578834847675,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,1,tiny_compact,grid8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,2,tiny_compact,grid8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,3,tiny_compact,grid8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,4,tiny_compact,grid8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,5,tiny_compact,grid8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,6,tiny_compact,grid8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,7,tiny_compact,grid8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,8,tiny_compact,grid8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,9,tiny_compact,grid8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,10,tiny_compact,grid8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,11,tiny_compact,grid8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,12,larger,grid8,1.0,1.0,True,True
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,1,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,2,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,3,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,4,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,5,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,6,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,7,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,8,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,9,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,10,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,11,tiny_compact,mixed8,0.0,0.0,False,False
46c4a50ff056ee2902a26b38,fryum,mixed_tiny,12,larger,mixed8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,1,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,2,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,3,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,4,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,5,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,6,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,7,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,8,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,9,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,10,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,11,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,12,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,13,tiny_compact,top8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,1,tiny_compact,grid8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,2,tiny_compact,grid8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,3,tiny_compact,grid8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,4,tiny_compact,grid8,0.09259259259259259,0.09259259259259259,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,5,tiny_compact,grid8,0.6363636363636364,0.6363636363636364,True,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,6,tiny_compact,grid8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,7,tiny_compact,grid8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,8,tiny_compact,grid8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,9,tiny_compact,grid8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,10,tiny_compact,grid8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,11,tiny_compact,grid8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,12,tiny_compact,grid8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,13,tiny_compact,grid8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,1,tiny_compact,mixed8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,2,tiny_compact,mixed8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,3,tiny_compact,mixed8,1.0,1.0,True,True
6a83f42612ccc8d8c1801a32,fryum,tiny_only,4,tiny_compact,mixed8,0.09259259259259259,0.09259259259259259,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,5,tiny_compact,mixed8,0.6363636363636364,0.6363636363636364,True,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,6,tiny_compact,mixed8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,7,tiny_compact,mixed8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,8,tiny_compact,mixed8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,9,tiny_compact,mixed8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,10,tiny_compact,mixed8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,11,tiny_compact,mixed8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,12,tiny_compact,mixed8,0.0,0.0,False,False
6a83f42612ccc8d8c1801a32,fryum,tiny_only,13,tiny_compact,mixed8,0.0,0.0,False,False
259c3149bfd2e3b96010f6bd,macaroni1,tiny_only,1,tiny_compact,top8,1.0,1.0,True,True
259c3149bfd2e3b96010f6bd,macaroni1,tiny_only,1,tiny_compact,grid8,0.0,0.0,False,False
259c3149bfd2e3b96010f6bd,macaroni1,tiny_only,1,tiny_compact,mixed8,1.0,1.0,True,True
51085c0dde6572394f925b75,macaroni1,tiny_only,1,tiny_compact,top8,1.0,1.0,True,True
51085c0dde6572394f925b75,macaroni1,tiny_only,1,tiny_compact,grid8,0.0,0.0,False,False
51085c0dde6572394f925b75,macaroni1,tiny_only,1,tiny_compact,mixed8,1.0,1.0,True,True
9be5a91d9e1c43972f2cbb9f,macaroni1,thin_only,1,thin_or_extended_small_area,top8,1.0,1.0,True,True
9be5a91d9e1c43972f2cbb9f,macaroni1,thin_only,1,thin_or_extended_small_area,grid8,0.7522063815342838,1.0,True,False
9be5a91d9e1c43972f2cbb9f,macaroni1,thin_only,1,thin_or_extended_small_area,mixed8,1.0,1.0,True,True
8c2143fdd3b3980b2d19b468,macaroni1,tiny_only,1,tiny_compact,top8,1.0,1.0,True,True
