category,image_path,threshold,patchcore_component_iou,patchcore_component_f1,sam2_box_sam_score_iou,sam2_box_sam_score_f1,sam2_box_anomaly_select_iou,sam2_box_anomaly_select_f1,sam2_box_point_anomaly_select_iou,sam2_box_point_anomaly_select_f1,sam2_box_sam_score,sam2_box_anomaly_sam_score,sam2_box_point_anomaly_sam_score,sam2_box_anomaly_consistency,sam2_box_point_anomaly_consistency,visual_path
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/glue/001.png,0.7999999999999999,0.6651376146788991,0.7988980716253443,0.6947608200455581,0.8198924731182796,0.6947608200455581,0.8198924731182796,0.6810933940774487,0.8102981029810298,0.001480350736528635,0.001480350736528635,0.0011232251999899745,0.8066857321954236,0.7756683015431736,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0011_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/glue/004.png,0.7999999999999999,0.6726618705035972,0.8043010752688172,0.4163424124513619,0.5879120879120879,0.4639175257731959,0.6338028169014085,0.4175084175084175,0.5890736342042755,0.7826933264732361,0.7375154495239258,0.7190018892288208,0.7750725509183051,0.7563715148012833,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0012_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/glue/005.png,0.7999999999999999,0.30105263157894735,0.4627831715210356,0.2809917355371901,0.43870967741935485,0.2809917355371901,0.43870967741935485,0.30935251798561153,0.4725274725274725,0.0840877890586853,0.0840877890586853,0.0005645401543006301,0.9634029261972804,0.9260316818815052,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0013_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/glue/007.png,0.7999999999999999,0.5257548845470693,0.689173457508731,0.6850393700787402,0.8130841121495327,0.6850393700787402,0.8130841121495327,0.5737704918032787,0.7291666666666666,0.6738367080688477,0.6738367080688477,0.676249086856842,0.7387954833156773,0.7195046276716498,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0014_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/glue/009.png,0.7999999999999999,0.5904572564612326,0.7425,0.6931818181818182,0.8187919463087249,0.6931818181818182,0.8187919463087249,0.6647940074906367,0.7986501687289089,0.019274761900305748,0.019274761900305748,0.0028713999781757593,0.8115297678106226,0.8208096408249299,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0015_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/001.png,0.7999999999999999,0.493006993006993,0.6604215456674473,0.4416135881104034,0.6126656848306333,0.4416135881104034,0.6126656848306333,0.40658174097664546,0.5781132075471698,0.00020838815544266254,0.00020838815544266254,0.0016210682224482298,0.8958541689474115,0.875754088645439,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0016_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/003.png,0.7999999999999999,0.4110429447852761,0.5826086956521739,0.39723926380368096,0.5686059275521405,0.39723926380368096,0.5686059275521405,0.3935810810810811,0.5648484848484848,0.02855534665286541,0.02855534665286541,0.00036391429603099823,0.9238279759735537,0.897930517046531,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0017_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/004.png,0.7999999999999999,0.36396396396396397,0.5336856010568032,0.47115384615384615,0.6405228758169934,0.3996815286624204,0.571103526734926,0.43665158371040724,0.6078740157480315,0.8392680883407593,0.7312267422676086,0.8112629055976868,0.8901625773856056,0.8911044637109572,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0018_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/005.png,0.7999999999999999,0.41952983725135623,0.5910828025477707,0.5682451253481894,0.7246891651865008,0.5682451253481894,0.7246891651865008,0.5517241379310345,0.7111111111111111,0.7628721594810486,0.7628721594810486,0.7208029627799988,0.8452425475496922,0.8599061227519453,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0019_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/007.png,0.7999999999999999,0.1857638888888889,0.31332357247437775,0.2617801047120419,0.4149377593360996,0.2617801047120419,0.4149377593360996,0.23684210526315788,0.3829787234042553,0.8391933441162109,0.8391933441162109,0.7868368029594421,0.7936352853648203,0.7940744995985995,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0020_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/008.png,0.7999999999999999,0.18614718614718614,0.31386861313868614,0.1580246913580247,0.27292110874200426,0.1580246913580247,0.27292110874200426,0.14850299401197606,0.2586027111574557,0.005111160688102245,0.005111160688102245,0.002535784151405096,0.972183148217354,0.9644817755428207,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0021_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/009.png,0.7999999999999999,0.2858990944372574,0.44466800804828976,0.2494646680942184,0.39931448157669236,0.2494646680942184,0.39931448157669236,0.22607781282860148,0.3687821612349914,0.002515139291062951,0.002515139291062951,0.005041494965553284,0.8497752896200629,0.8264134355549397,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0022_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/010.png,0.7999999999999999,0.18339100346020762,0.30994152046783624,0.1495176848874598,0.2601398601398601,0.1495176848874598,0.2601398601398601,0.15256797583081572,0.26474442988204455,0.004834216088056564,0.004834216088056564,0.011289548128843307,0.9477681479752819,0.954627619644984,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0023_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/thread/001.png,0.7999999999999999,0.6578411405295316,0.7936117936117936,0.6377952755905512,0.7788461538461539,0.6377952755905512,0.7788461538461539,0.5833333333333334,0.7368421052631579,0.003083297749981284,0.003083297749981284,0.01607261598110199,0.9677593280936553,0.9557566800755646,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0024_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/thread/004.png,0.7999999999999999,0.18044881647709807,0.30572916666666666,0.15217391304347827,0.2641509433962264,0.15217391304347827,0.2641509433962264,0.14628297362110312,0.25523012552301255,0.8104366064071655,0.8104366064071655,0.7678393721580505,0.8083580217012006,0.8086857072515258,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0025_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/thread/006.png,0.7999999999999999,0.14124629080118695,0.24752990119604784,0.12048805287239452,0.2150635208711434,0.12048805287239452,0.2150635208711434,0.12693935119887165,0.22528160200250313,0.0005560101708397269,0.0005560101708397269,0.00023783203505445272,0.8995059267223441,0.8618816733869646,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0026_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/thread/008.png,0.7999999999999999,0.27387802071346373,0.42999096657633246,0.11597414589104339,0.20784378619890784,0.11597414589104339,0.20784378619890784,0.11510180995475112,0.20644179558711642,0.004363511223345995,0.004363511223345995,4.783672920893878e-05,0.5206910663790367,0.5403493118827785,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0027_anomaly_aware_sam2.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/thread/009.png,0.7999999999999999,0.147705845380264,0.2573932092004381,0.2141972761040033,0.3528212100611829,0.2141972761040033,0.3528212100611829,0.21657754010695188,0.35604395604395606,0.78421950340271,0.78421950340271,0.4791988730430603,0.6829130935122008,0.6726505067252901,results/analysis/sam2_anomaly_aware_selection/MVTecAD/grid/anomaly_aware_sam2/grid_0028_anomaly_aware_sam2.png
