image_id,category,split,evidence_available,encoded_views,matching_reason,u_mean,v_mean,bidirectional_mean,u_std,v_std,reference_contrast,visual_distance,match_error,reference_margin,swap_margin_mean
1d4aee12b481c5e7a7512cba,pcb4,evaluation,1,7,ok,0.0011049211025238037,-0.0007392019033432007,0.00018285959959030151,0.00016540288925170898,0.0005284398794174194,-2.5823712348937988e-05,0.05942007899284363,0.0034594962633273055,0.004967644810676575,0.0040326714515686035
1e7940bd5a34afe21e45549f,pcb4,evaluation,1,7,ok,0.0046468377113342285,0.003773018717765808,0.004209928214550018,0.00020164251327514648,0.0024740248918533325,0.00843074917793274,0.12459641695022583,0.019676697473969766,0.0001679062843322754,0.003946371376514435
20d45b89ee36b1a07888cdac,pcb4,evaluation,1,7,ok,0.0012517645955085754,0.00037523359060287476,0.0008134990930557251,0.0007683262228965759,0.0007207617163658142,0.0017021596431732178,0.01641485095024109,0.0002120023017173057,6.252527236938477e-05,0.0004753395915031433
22cdb4294c4c5b5f755fc763,pcb4,evaluation,1,7,ok,-0.0007041692733764648,0.0014204233884811401,0.00035812705755233765,0.0007669627666473389,0.0003869682550430298,0.0007043033838272095,0.07837972044944763,0.009975569648160914,0.0010839253664016724,0.0024983733892440796
238d45a7dd220fd6070bce30,pcb4,evaluation,1,7,ok,-0.0004979819059371948,-0.0009070634841918945,-0.0007025226950645447,8.493661880493164e-07,0.0003611743450164795,0.000622183084487915,0.024814218282699585,0.01203800210426098,0.003897547721862793,0.004004098474979401
24862581b903415889830797,pcb4,evaluation,1,7,ok,0.0028965771198272705,0.0028842687606811523,0.0028904229402542114,0.0014019310474395752,0.0005884468555450439,0.0034319907426834106,0.08314743638038635,0.008423648072555877,-0.00021989643573760986,0.0014899447560310364
24f695d384c6b3426677feed,pcb4,calibration,1,7,ok,-0.00191526859998703,-0.0016175135970115662,-0.001766391098499298,2.8081238269805908e-05,0.000503934919834137,0.0003971308469772339,0.0781751275062561,0.003446060703609098,0.0015211105346679688,0.0018685534596443176
26756bddb7f30592556632f0,pcb4,evaluation,1,7,ok,-9.465962648391724e-05,0.00030133873224258423,0.0001033395528793335,0.00020725280046463013,0.0004726126790046692,-0.00044088810682296753,0.04080471396446228,0.0021134687724866366,0.001760132610797882,0.001737687736749649
28df998926d4d358d9c5ac56,pcb4,calibration,1,7,ok,-0.000548630952835083,0.00018043816089630127,-0.00018409639596939087,0.0015917718410491943,0.001479312777519226,0.0007574111223220825,0.06676077842712402,0.00345616244040361,0.0003444403409957886,0.001087680459022522
2a3381ab00f3a412b4144b3b,pcb4,evaluation,1,7,ok,0.0007939338684082031,-0.002486616373062134,-0.0008463412523269653,0.0016616880893707275,0.0007911026477813721,-0.0017102807760238647,0.11145332455635071,0.013806370163534075,0.002481415867805481,-1.3999640941619873e-05
2a43cdd383f6781febebb40c,pcb4,calibration,1,7,ok,-0.0015732645988464355,-0.0021008849143981934,-0.0018370747566223145,0.0001932084560394287,0.000648200511932373,-0.002402663230895996,0.03873610496520996,0.006596318827797312,0.0020904242992401123,0.0006252825260162354
2be0489928254ac7aec80f5c,pcb4,evaluation,1,7,ok,-0.0005127936601638794,4.8786401748657227e-05,-0.00023200362920761108,0.0006034523248672485,3.3974647521972656e-05,0.0016382038593292236,0.05400729179382324,0.0030192669463042473,0.0027877390384674072,0.0038876309990882874
2de9d5cdfc61fe53c1d226f1,pcb4,evaluation,1,7,ok,0.0031723380088806152,0.0011762231588363647,0.00217428058385849,0.0002988874912261963,1.1608004570007324e-05,0.004873976111412048,0.060400933027267456,0.012677625230983959,0.0014607161283493042,0.002899646759033203
3075ee08fc7769d799405b7b,pcb4,evaluation,1,7,ok,0.0020966380834579468,0.002559185028076172,0.0023279115557670593,0.0007253438234329224,0.0004138052463531494,0.003084242343902588,0.031981706619262695,0.005257582446931194,0.001875549554824829,0.0036489441990852356
32ccad4fbea9506978472013,pcb4,evaluation,1,7,ok,-8.134543895721436e-05,0.0029366612434387207,0.0014276579022407532,0.00046361982822418213,0.0002688169479370117,0.0012476146221160889,0.08889743685722351,0.006557979357827537,-0.0002218782901763916,0.0019109323620796204
338cb4d6755dfb5303de9f54,pcb4,evaluation,1,7,ok,0.0017250925302505493,0.0006440877914428711,0.0011845901608467102,0.00025118887424468994,0.0004152953624725342,-0.0008672177791595459,0.0510634183883667,0.0022081187046077613,0.0026665925979614258,0.0016924813389778137
342efc669ebd5e9a3eed1119,pcb4,evaluation,1,7,ok,-0.0005949288606643677,-0.00016169995069503784,-0.00037831440567970276,0.0005204677581787109,0.0008481815457344055,-0.0006178915500640869,0.019659489393234253,0.00023597230513890583,0.0027428865432739258,0.0026505552232265472
359716a72f0b1a59c5e10e43,pcb4,calibration,1,7,ok,-0.003085777163505554,-0.0015819072723388672,-0.0023338422179222107,0.0002814382314682007,0.00019422173500061035,-0.002309948205947876,0.05351009964942932,0.007571897092072861,0.0020842552185058594,0.001681216061115265
373efaec363f842465bd3acb,pcb4,evaluation,1,7,ok,0.000715106725692749,0.0009639859199523926,0.0008395463228225708,0.00010505318641662598,0.0009247064590454102,0.001642480492591858,0.12997817993164062,0.017626548882899183,0.005049958825111389,0.00599563866853714
37b09625a0bfb14b576704b7,pcb4,evaluation,1,7,ok,0.0013980716466903687,0.0018245428800582886,0.0016113072633743286,0.0009693652391433716,0.001124456524848938,-9.994208812713623e-05,0.08883503079414368,0.00750238543989154,0.005543991923332214,0.005707256495952606
37ee876d87464ced30caa7f8,pcb4,evaluation,1,7,ok,-0.0005112960934638977,-0.0014398247003555298,-0.0009755603969097137,0.0003768131136894226,0.0006745755672454834,-0.0012614130973815918,0.023666590452194214,0.0023537683578814615,0.0019889920949935913,0.0008940212428569794
37f5bc28dd23597ed6ab1e0b,pcb4,evaluation,1,7,ok,0.0031535178422927856,0.0009897798299789429,0.0020716488361358643,0.0006023794412612915,0.0001592189073562622,0.0006063580513000488,0.08305415511131287,0.013059748661161986,0.004199117422103882,0.003420427441596985
3804cb9e4848ec909fe6f32f,pcb4,calibration,1,7,ok,-0.00022101402282714844,0.0008215159177780151,0.00030025094747543335,2.7745962142944336e-05,0.0006915777921676636,0.0011591166257858276,0.04073011875152588,0.005780595721620502,0.0017660707235336304,0.002866894006729126
384d1e991130ef9a8a9babe1,pcb4,evaluation,1,7,ok,-0.000716671347618103,0.0003082454204559326,-0.0002042129635810852,0.0003367513418197632,0.0010684430599212646,-0.0003495216369628906,0.06589516997337341,0.004102704388454622,0.0013993680477142334,0.001737065613269806
388e45cb72ef6d36729020ea,pcb4,evaluation,1,7,ok,0.0028185993432998657,0.0014228969812393188,0.0021207481622695923,0.0015891045331954956,0.0012853294610977173,0.001168861985206604,0.0760188102722168,0.012504667247507921,0.0067062824964523315,0.00659286230802536
39f2bddc6d4d98d0c1e48e7a,pcb4,calibration,1,7,ok,0.002256333827972412,0.0037238746881484985,0.0029901042580604553,0.0003058910369873047,0.0008584409952163696,0.004864692687988281,0.07036855816841125,0.008479761872547965,0.003639042377471924,0.006805159151554108
3bc26860619f504014ba2ff6,pcb4,calibration,1,7,ok,-0.0007225275039672852,-0.0021642595529556274,-0.0014433935284614563,0.0012671947479248047,0.0004550665616989136,-0.0022429972887039185,0.07214242219924927,0.012160853943860152,0.002412661910057068,0.0005702972412109375
3c2fbca5ce7276e377337e6c,pcb4,evaluation,1,7,ok,-0.0012876391410827637,-0.000502362847328186,-0.0008950009942054749,0.0004068315029144287,0.0007915645837783813,-9.521842002868652e-05,0.039293378591537476,0.00887438352203889,0.002871483564376831,0.0032165125012397766
3cdeb50e2efed16c26b4b2de,pcb4,evaluation,1,7,ok,0.0006603822112083435,0.0006909817457199097,0.0006756819784641266,0.0009379908442497253,0.0007077306509017944,0.0013320744037628174,0.028070688247680664,0.00792045918360537,0.0024767667055130005,0.0031581036746501923
3d62d967e187ee85d58604ce,pcb4,evaluation,1,7,ok,-0.0011817514896392822,-0.0024052709341049194,-0.0017935112118721008,1.7583370208740234e-06,0.00022388994693756104,-0.002175465226173401,0.06560307741165161,0.0018873245560973324,0.00293596088886261,0.0012364685535430908
3f6c5d0aeb2bc5dbe35482db,pcb4,evaluation,1,7,ok,9.948015213012695e-05,-0.0002455487847328186,-7.303431630134583e-05,0.0002628415822982788,0.00047700852155685425,-0.0003382489085197449,0.03372633457183838,0.0021835463120391647,0.0015624836087226868,0.0012208446860313416
3faa13582214a5ce0bf8a33b,pcb4,calibration,1,7,ok,-0.0006695985794067383,-0.0004688352346420288,-0.0005692169070243835,0.0005490481853485107,0.0005521029233932495,-0.0016980171203613281,0.02831786870956421,0.00533617822463903,0.0016431212425231934,0.000894494354724884
403118cd151e0c0f42b0755d,pcb4,evaluation,1,7,ok,-0.0013677626848220825,-0.0017516911029815674,-0.001559726893901825,0.0012840479612350464,0.0009582638740539551,-0.002213224768638611,0.06815123558044434,0.00796492126774205,0.00474722683429718,0.0034486502408981323
417ca16594441401cc8f3eb9,pcb4,calibration,1,7,ok,-0.001032501459121704,5.6549906730651855e-05,-0.0004879757761955261,0.00038677453994750977,9.872019290924072e-05,-0.001464158296585083,0.03115445375442505,0.0041646971142766855,0.0028814077377319336,0.00269385427236557
431b7db254defeff17e05426,pcb4,evaluation,1,7,ok,0.0009066611528396606,0.00047372281551361084,0.0006901919841766357,0.0007215589284896851,0.000539049506187439,0.0020608901977539062,0.052365660667419434,0.005626443056154694,0.004038780927658081,0.004852756857872009
4394acd696bd6fb799311d94,pcb4,evaluation,1,7,ok,0.0005783289670944214,-0.0004317760467529297,7.327646017074585e-05,0.0001637190580368042,0.0005795061588287354,0.00036448240280151367,0.0182877779006958,0.004301453060372262,0.0016575157642364502,0.0013347044587135315
44452abcc72d422a96de6497,pcb4,evaluation,1,7,ok,-0.00020778179168701172,0.0011504143476486206,0.00047131627798080444,0.0008748471736907959,0.0004601329565048218,0.0005975067615509033,0.03451499342918396,0.014826387887902318,0.0032177865505218506,0.004195638000965118
452f39e9ae2300aeb6a716f0,pcb4,calibration,1,7,ok,-0.0005245804786682129,0.0015764832496643066,0.0005259513854980469,0.0009065866470336914,0.00024902820587158203,-0.0005131065845489502,0.04404363036155701,0.014505676653400157,0.0015509724617004395,0.002344951033592224
457f6570f2699a75edd76b5f,pcb4,calibration,1,7,ok,-0.002603486180305481,-0.0013828277587890625,-0.0019931569695472717,0.0001833587884902954,0.00036138296127319336,-0.0019149333238601685,0.026376873254776,0.004198457418669781,0.0021997541189193726,0.0018526166677474976
46c48a7752644b92848aefdf,pcb4,evaluation,1,7,ok,0.000406414270401001,0.0007440298795700073,0.0005752220749855042,0.0007023811340332031,0.0003747493028640747,-0.0007822960615158081,0.03950408101081848,0.004332322235626707,0.0013919621706008911,0.0011696219444274902
47f8c3c8d23ea75f9eaed475,pcb4,evaluation,1,7,ok,0.0014722496271133423,0.0019062608480453491,0.0016892552375793457,0.0007165223360061646,0.0005027800798416138,0.0021315813064575195,0.07037264108657837,0.015574407996416842,0.00516703724861145,0.006449833512306213
48659a6236cca2b8a9785293,pcb4,evaluation,1,7,ok,0.000672757625579834,-0.0023344457149505615,-0.0008308440446853638,0.00035953521728515625,0.0006256401538848877,3.427267074584961e-07,0.08383816480636597,0.009789085242250264,0.0034435242414474487,0.0019400939345359802
49092abc7738fc32ba92fb08,pcb4,evaluation,1,7,ok,0.0007913410663604736,0.0010187476873397827,0.0009050443768501282,0.00042942166328430176,0.00018064677715301514,0.0007022470235824585,0.03727811574935913,0.005930023269412486,0.00039912760257720947,0.0008639544248580933
4a5372483664bf9ff2c9b2e8,pcb4,evaluation,1,7,ok,0.0022368282079696655,-0.0006303787231445312,0.0008032247424125671,0.0014014989137649536,0.0005948245525360107,-0.00017489492893218994,0.08480328321456909,0.0037148100367424214,0.0029058605432510376,0.0013848096132278442
4b8d2b38330fa5942f9509a6,pcb4,evaluation,1,7,ok,0.00132085382938385,0.001570388674736023,0.0014456212520599365,0.0007796138525009155,0.00030378997325897217,0.002568945288658142,0.05187433958053589,0.01566335787647716,0.004195049405097961,0.005604289472103119
4c816b72ee515729decd9575,pcb4,evaluation,1,7,ok,0.004483968019485474,0.002769485116004944,0.0036267265677452087,0.0008176863193511963,0.0011105388402938843,0.0037071406841278076,0.09687462449073792,0.010317701290657639,0.002372056245803833,0.003368385136127472
4dd8671fe1938c2a94be9861,pcb4,calibration,1,7,ok,-0.0020180195569992065,-0.0007868558168411255,-0.001402437686920166,0.0009423941373825073,0.002080187201499939,0.000432819128036499,0.04171550273895264,0.007548816977940624,0.0037761330604553223,0.004608124494552612
4e0d26e1684570372c9ff29d,pcb4,evaluation,1,7,ok,0.0019955188035964966,0.0015226006507873535,0.001759059727191925,0.0006602853536605835,0.0008691251277923584,0.0015580952167510986,0.07992368936538696,0.00682433033525097,0.0010326206684112549,0.0015752092003822327
4e949d5cc5dbd3a3986df67c,pcb4,evaluation,1,7,ok,0.0006847679615020752,0.00027514249086380005,0.0004799552261829376,0.0005659610033035278,0.00048273056745529175,0.0006537660956382751,0.010049492120742798,0.001866464282048798,0.0011266395449638367,0.0012487098574638367
5000d4717291375122bf2493,pcb4,evaluation,1,7,ok,-0.00034965574741363525,0.0008511990308761597,0.0002507716417312622,0.0004810541868209839,0.001137658953666687,0.00040675699710845947,0.04877442121505737,0.009205891283855691,0.0035495012998580933,0.0043533071875572205
5078e779ef94fd5123b0c214,pcb4,calibration,1,7,ok,-0.0012389570474624634,-0.00012415647506713867,-0.000681556761264801,0.00020141899585723877,2.282857894897461e-05,-0.001072898507118225,0.04726243019104004,0.004240398053769712,0.0018322914838790894,0.0018532425165176392
50c468e621f244dde7ab1428,pcb4,evaluation,1,7,ok,0.0017117410898208618,0.0026793479919433594,0.0021955445408821106,6.0245394706726074e-05,0.00047212839126586914,0.003246128559112549,0.043627381324768066,0.008446549197779232,0.0001614689826965332,0.0022683367133140564
51342aaa4b67cd3663b97e60,pcb4,evaluation,1,7,ok,-0.0003481358289718628,-0.0009173378348350525,-0.0006327368319034576,1.3768672943115234e-05,0.00020279735326766968,-0.0005673542618751526,0.022754520177841187,0.00546526768331917,0.001023910939693451,0.0004556328058242798
5212af2e2f675e11ac441f21,pcb4,evaluation,1,7,ok,0.0025674551725387573,0.00315113365650177,0.0028592944145202637,0.0018179267644882202,0.0021200627088546753,0.002348005771636963,0.07052546739578247,0.014319760618774428,-0.000585407018661499,0.0008804351091384888
52e4b266e84dec5255c98f5d,pcb4,evaluation,1,7,ok,0.0020466744899749756,0.001062542200088501,0.0015546083450317383,0.0010117292404174805,7.259845733642578e-05,0.0024642199277877808,0.05326497554779053,0.006764794693512171,0.005090072751045227,0.00583011656999588
530abbba39db08b11beeff4f,pcb4,evaluation,1,7,ok,-0.0012921839952468872,0.002074137330055237,0.0003909766674041748,0.00010184943675994873,0.000543251633644104,-0.002269268035888672,0.06791099905967712,0.014608034238120324,0.0025778114795684814,0.0031263381242752075
5395dd6c114fd12bf0ccc220,pcb4,evaluation,1,7,ok,0.0001955181360244751,-0.0005032643675804138,-0.00015387311577796936,0.00047428905963897705,0.00029674917459487915,-0.0010082647204399109,0.0640798807144165,0.011256772775113104,0.001195959746837616,0.00034243613481521606
53c99b8c7c922ff16a2f293f,pcb4,calibration,1,7,ok,-0.00016231834888458252,-0.00151786208152771,-0.0008400902152061462,0.0012702792882919312,0.002807706594467163,-0.0013353675603866577,0.05460333824157715,0.002964687701532821,0.00518403947353363,0.003838583827018738
53ca11b46e8b95e4e356b841,pcb4,calibration,1,7,ok,0.0004326552152633667,0.0001512467861175537,0.0002919510006904602,0.0012139230966567993,0.0008983612060546875,0.0008307099342346191,0.03870970010757446,0.0037274040009321685,0.003969281911849976,0.004243932664394379
53cc9622e70431b774da2d9c,pcb4,evaluation,1,7,ok,0.005013689398765564,0.006169915199279785,0.0055918022990226746,0.0013767331838607788,0.00031942129135131836,0.007910743355751038,0.06328105926513672,0.011702577817196889,0.002422705292701721,0.006956189870834351
55376591cd13917e8f433996,pcb4,evaluation,1,7,ok,0.0004612654447555542,0.0014979839324951172,0.0009796246886253357,0.00013436377048492432,0.0006949901580810547,0.002762913703918457,0.06365141272544861,0.008313451048547879,0.0017003417015075684,0.0036001577973365784
563c172d1fd3f1a051c73278,pcb4,evaluation,1,7,ok,0.002036184072494507,0.0009047091007232666,0.0014704465866088867,0.0010857582092285156,0.0006582438945770264,0.0017847269773483276,0.07702428102493286,0.008558787425573304,0.006477192044258118,0.006803818047046661
563d2bfb1c7c13e5c1e9f7d8,pcb4,calibration,1,7,ok,0.0004130154848098755,-0.0002846270799636841,6.41942024230957e-05,8.659064769744873e-05,0.0007539242506027222,-0.001186266541481018,0.04374033212661743,0.00704822787189175,-0.0008032768964767456,-0.0017452314496040344
579cdbb9cbf43dc43c4648ba,pcb4,evaluation,1,7,ok,0.0011715218424797058,0.002655431628227234,0.0019134767353534698,4.098564386367798e-05,0.0004817396402359009,0.0019763559103012085,0.10343745350837708,0.013459565816285787,0.0020332038402557373,0.0037633366882801056
58fe78eccbfcf87922468d12,pcb4,evaluation,1,7,ok,-0.0009170174598693848,0.0002005845308303833,-0.00035821646451950073,0.0005334317684173584,0.00017271935939788818,0.0010175704956054688,0.03641059994697571,0.004088943961584866,0.0024423301219940186,0.003509916365146637
5a4ebea6d6c6dcc23d694629,pcb4,evaluation,1,7,ok,0.004729285836219788,0.003347456455230713,0.00403837114572525,0.00019918382167816162,0.0011164844036102295,0.004768893122673035,0.06505897641181946,0.00695057112056986,0.0035096853971481323,0.005203217267990112
5be8ca0a842a368af73421cb,pcb4,evaluation,1,7,ok,-0.0019785314798355103,0.0009877979755401611,-0.0004953667521476746,0.00016532838344573975,0.0010169148445129395,-0.001242116093635559,0.1134527325630188,0.009062981618841823,0.004491522908210754,0.0053536295890808105
5d352208030b662cfdcd7510,pcb4,calibration,1,7,ok,0.0004810839891433716,-0.0010797083377838135,-0.00029931217432022095,0.0002349764108657837,0.001229315996170044,0.0002997368574142456,0.0377020537853241,0.01361664915396497,0.003114446997642517,0.0024839192628860474
5d4f6a678e30b3beacda1508,pcb4,calibration,1,7,ok,0.0005200579762458801,0.000863395631313324,0.000691726803779602,3.725290298461914e-08,0.0007475987076759338,0.00152568519115448,0.010608851909637451,0.001348871050826329,0.0007341355085372925,0.0016686469316482544
5f009b1a19fb14d2d967a249,pcb4,evaluation,1,7,ok,-0.0004919171333312988,3.0115246772766113e-05,-0.00023090094327926636,8.752942085266113e-05,0.0010339170694351196,-0.000514298677444458,0.03815668821334839,0.005194664056549134,0.002567112445831299,0.0025709792971611023
5f9aefb5e8ca27418d69fd92,pcb4,calibration,1,7,ok,-0.0010953694581985474,0.0011873096227645874,4.597008228302002e-05,0.0005634278059005737,0.002390816807746887,0.0011067688465118408,0.06014922261238098,0.008902830553375062,0.00019103288650512695,0.0018857568502426147
60b627c2820dd1c91460be32,pcb4,calibration,1,7,ok,-8.434057235717773e-05,0.0003309771418571472,0.00012331828474998474,0.0006583034992218018,0.0001327022910118103,0.0003722086548805237,0.04956686496734619,0.006796497520667143,0.0017411336302757263,0.0021348968148231506
