backbone,strategy,eval_mode,fusion_method,category,num_images,num_normal,num_anomaly,has_both_classes,candidate_coverage,auroc,ap,best_f1,best_accuracy,best_threshold,vlm_only_auroc,vlm_only_ap,vlm_only_best_f1,vlm_only_best_accuracy,delta_auroc_vs_vlm,delta_ap_vs_vlm,delta_best_f1_vs_vlm,delta_accuracy_vs_vlm
FastFlow,inspection_binary,full_all,vlm_detector_avg,pipe_fryum,150,50,100,True,0.6666666666666666,0.8604,0.937406703994589,0.8436018957345972,0.78,0.4214920822420325,0.6286,0.8068344289490917,0.8,0.6666666666666666,0.2318,0.1305722750454973,0.04360189573459716,0.1133333333333334
FastFlow,inspection_binary,full_all,qcr_u_fixed,pipe_fryum,150,50,100,True,0.6666666666666666,0.8382,0.9297047070001877,0.845771144278607,0.7933333333333333,0.3946116911125193,0.6286,0.8068344289490917,0.8,0.6666666666666666,0.2095999999999999,0.12287027805109596,0.04577114427860696,0.1266666666666667
FastFlow,inspection_binary,full_all,vlm_only,pipe_fryum,150,50,100,True,0.6666666666666666,0.6286,0.8068344289490917,0.8,0.6666666666666666,0.0,0.6286,0.8068344289490917,0.8,0.6666666666666666,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,candidate_quality_only,candle,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.0072477743469185,0.1112,0.3374832482338191,0.6666666666666666,0.5,0.8838,0.662516751766181,0.32830820770519265,0.495
PatchCore,category_binary,crop_or_full,detector_only,candle,200,100,100,True,0.5,0.984,0.9848109252857524,0.945273631840796,0.945,0.3180439816743701,0.1112,0.3374832482338191,0.6666666666666666,0.5,0.8728,0.6473276770519334,0.2786069651741294,0.44499999999999995
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,candle,200,100,100,True,0.5,0.5783,0.7026471470718131,0.6666666666666666,0.5,0.1871304020944066,0.1112,0.3374832482338191,0.6666666666666666,0.5,0.46710000000000007,0.365163898837994,0.0,0.0
PatchCore,category_binary,crop_or_full,vlm_detector_avg,candle,200,100,100,True,0.5,0.4549,0.5896314721135547,0.6666666666666666,0.5,0.1491801878007171,0.1112,0.3374832482338191,0.6666666666666666,0.5,0.3437,0.2521482238797356,0.0,0.0
PatchCore,category_binary,crop_or_full,qcr_u_fixed,candle,200,100,100,True,0.5,0.3738,0.5469290706462551,0.6666666666666666,0.5,0.1338735893803126,0.1112,0.3374832482338191,0.6666666666666666,0.5,0.26260000000000006,0.20944582241243598,0.0,0.0
PatchCore,category_binary,crop_or_full,vlm_only,candle,200,100,100,True,0.5,0.1112,0.3374832482338191,0.6666666666666666,0.5,0.0,0.1112,0.3374832482338191,0.6666666666666666,0.5,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,capsules,160,60,100,True,0.625,0.9996666666666667,0.9998039215686275,0.9949748743718593,0.99375,0.3564435659451209,0.9961666666666666,0.9979321263294634,0.98989898989899,0.9875,0.0035000000000000586,0.0018717952391641424,0.00507588447286933,0.006249999999999978
PatchCore,category_binary,crop_or_full,qcr_u_fixed,capsules,160,60,100,True,0.625,0.9995,0.9997039215686274,0.9900990099009901,0.9875,0.3124180423613211,0.9961666666666666,0.9979321263294634,0.98989898989899,0.9875,0.0033333333333334103,0.0017717952391640424,0.00020002000200014525,0.0
PatchCore,category_binary,crop_or_full,vlm_detector_avg,capsules,160,60,100,True,0.625,0.997,0.9983966222709226,0.9850746268656716,0.98125,0.4000832952770015,0.9961666666666666,0.9979321263294634,0.98989898989899,0.9875,0.0008333333333333526,0.0004644959414592531,-0.004824363033318346,-0.006250000000000089
PatchCore,category_binary,crop_or_full,vlm_only,capsules,160,60,100,True,0.625,0.9961666666666666,0.9979321263294634,0.98989898989899,0.9875,0.4522107024640804,0.9961666666666666,0.9979321263294634,0.98989898989899,0.9875,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,candidate_quality_only,capsules,160,60,100,True,0.625,0.995,1.0,0.9949748743718593,0.99375,0.0558321595481609,0.9961666666666666,0.9979321263294634,0.98989898989899,0.9875,-0.0011666666666666492,0.002067873670536624,0.00507588447286933,0.006249999999999978
PatchCore,category_binary,crop_or_full,detector_only,capsules,160,60,100,True,0.625,0.6995,0.8378051471366796,0.7777777777777778,0.65,0.0973009554594214,0.9961666666666666,0.9979321263294634,0.98989898989899,0.9875,-0.29666666666666663,-0.16012697919278374,-0.21212121212121215,-0.3375
PatchCore,category_binary,crop_or_full,candidate_quality_only,cashew,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.0054893132157002,0.9606,0.9844946831502617,0.9387755102040817,0.92,0.034399999999999986,0.015505316849738326,0.0561993641677776,0.07333333333333325
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,cashew,150,50,100,True,0.6666666666666666,0.9838,0.9937907312457693,0.9795918367346939,0.9733333333333334,0.3577085473859717,0.9606,0.9844946831502617,0.9387755102040817,0.92,0.0232,0.009296048095507659,0.04081632653061218,0.053333333333333344
PatchCore,category_binary,crop_or_full,qcr_u_fixed,cashew,150,50,100,True,0.6666666666666666,0.98,0.9920836482225661,0.964824120603015,0.9533333333333334,0.3658844463765467,0.9606,0.9844946831502617,0.9387755102040817,0.92,0.019399999999999973,0.007588965072304443,0.02604861039893336,0.033333333333333326
PatchCore,category_binary,crop_or_full,vlm_detector_avg,cashew,150,50,100,True,0.6666666666666666,0.9748,0.9903851730386188,0.9637305699481865,0.9533333333333334,0.4559784598192132,0.9606,0.9844946831502617,0.9387755102040817,0.92,0.01419999999999999,0.005890489888357164,0.024955059744104835,0.033333333333333326
PatchCore,category_binary,crop_or_full,detector_only,cashew,150,50,100,True,0.6666666666666666,0.966,0.9829735785810189,0.9313725490196079,0.9066666666666666,0.1227138930587519,0.9606,0.9844946831502617,0.9387755102040817,0.92,0.00539999999999996,-0.001521104569242815,-0.007402961184473811,-0.01333333333333342
PatchCore,category_binary,crop_or_full,vlm_only,cashew,150,50,100,True,0.6666666666666666,0.9606,0.9844946831502617,0.9387755102040817,0.92,0.4930498511825327,0.9606,0.9844946831502617,0.9387755102040817,0.92,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,candidate_quality_only,chewinggum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.3026062958236151,0.6792,0.8549564751669656,0.8,0.6666666666666666,0.31579999999999997,0.1450435248330344,0.19497487437185923,0.32666666666666666
PatchCore,category_binary,crop_or_full,detector_only,chewinggum,150,50,100,True,0.6666666666666666,0.9918,0.9963432307459066,0.9746192893401016,0.9666666666666667,0.2067258118082996,0.6792,0.8549564751669656,0.8,0.6666666666666666,0.3126,0.14138675557894098,0.1746192893401015,0.30000000000000004
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,chewinggum,150,50,100,True,0.6666666666666666,0.937,0.9753590004151583,0.9278350515463918,0.9066666666666666,0.3383740796407816,0.6792,0.8549564751669656,0.8,0.6666666666666666,0.25780000000000003,0.12040252524819273,0.12783505154639174,0.24
PatchCore,category_binary,crop_or_full,vlm_detector_avg,chewinggum,150,50,100,True,0.6666666666666666,0.9098,0.9656951857347473,0.925531914893617,0.9066666666666666,0.4294235717113088,0.6792,0.8549564751669656,0.8,0.6666666666666666,0.23060000000000003,0.11073871056778173,0.12553191489361692,0.24
PatchCore,category_binary,crop_or_full,qcr_u_fixed,chewinggum,150,50,100,True,0.6666666666666666,0.88,0.9521107994983555,0.8777777777777778,0.8533333333333334,0.3988180152225498,0.6792,0.8549564751669656,0.8,0.6666666666666666,0.20079999999999998,0.09715432433138993,0.07777777777777772,0.18666666666666676
PatchCore,category_binary,crop_or_full,vlm_only,chewinggum,150,50,100,True,0.6666666666666666,0.6792,0.8549564751669656,0.8,0.6666666666666666,0.0,0.6792,0.8549564751669656,0.8,0.6666666666666666,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,vlm_only,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.3222734848573581,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,vlm_detector_avg,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.2643442091337001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,qcr_u_fixed,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.2506776055583405,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.2313678469837879,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,candidate_quality_only,fryum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.0396972185834439,1.0,1.0,1.0,1.0,-0.0050000000000000044,0.0,-0.005025125628140725,-0.00666666666666671
PatchCore,category_binary,crop_or_full,detector_only,fryum,150,50,100,True,0.6666666666666666,0.9544,0.9791647967969028,0.9148936170212766,0.8933333333333333,0.252438577504773,1.0,1.0,1.0,1.0,-0.045599999999999974,-0.020835203203097175,-0.08510638297872342,-0.10666666666666669
PatchCore,category_binary,crop_or_full,candidate_quality_only,macaroni1,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.1915489210023364,0.6318,0.7088581502922764,0.6666666666666666,0.5,0.36319999999999997,0.2911418497077236,0.32830820770519265,0.495
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,macaroni1,200,100,100,True,0.5,0.9238,0.9334948476184682,0.8446601941747572,0.84,0.2995034241802167,0.6318,0.7088581502922764,0.6666666666666666,0.5,0.2919999999999999,0.22463669732619185,0.1779935275080906,0.33999999999999997
PatchCore,category_binary,crop_or_full,detector_only,macaroni1,200,100,100,True,0.5,0.8661,0.8558898153534565,0.8130841121495327,0.8,0.268071405854568,0.6318,0.7088581502922764,0.6666666666666666,0.5,0.23429999999999995,0.14703166506118015,0.14641744548286606,0.30000000000000004
PatchCore,category_binary,crop_or_full,qcr_u_fixed,macaroni1,200,100,100,True,0.5,0.8531,0.8810564194273439,0.7755102040816326,0.78,0.3064993259780474,0.6318,0.7088581502922764,0.6666666666666666,0.5,0.22129999999999994,0.17219826913506753,0.108843537414966,0.28
PatchCore,category_binary,crop_or_full,vlm_detector_avg,macaroni1,200,100,100,True,0.5,0.7987,0.8234609698927927,0.7428571428571429,0.685,0.2871898543174221,0.6318,0.7088581502922764,0.6666666666666666,0.5,0.16689999999999994,0.11460281960051633,0.07619047619047625,0.18500000000000005
PatchCore,category_binary,crop_or_full,vlm_only,macaroni1,200,100,100,True,0.5,0.6318,0.7088581502922764,0.6666666666666666,0.5,0.0,0.6318,0.7088581502922764,0.6666666666666666,0.5,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,candidate_quality_only,macaroni2,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.2029910594659315,0.5096,0.5108424850078879,0.6711409395973155,0.51,0.48539999999999994,0.48915751499211213,0.3238339347745438,0.485
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,macaroni2,200,100,100,True,0.5,0.8122,0.8047696745840284,0.7727272727272727,0.75,0.4235265485184994,0.5096,0.5108424850078879,0.6711409395973155,0.51,0.3026,0.2939271895761405,0.10158633312995724,0.24
PatchCore,category_binary,crop_or_full,qcr_u_fixed,macaroni2,200,100,100,True,0.5,0.7576,0.7550891929340507,0.7380952380952381,0.67,0.3654036481462429,0.5096,0.5108424850078879,0.6711409395973155,0.51,0.248,0.24424670792616288,0.06695429849792267,0.16000000000000003
PatchCore,category_binary,crop_or_full,detector_only,macaroni2,200,100,100,True,0.5,0.7119,0.7240700426524082,0.72,0.65,0.288483716275031,0.5096,0.5108424850078879,0.6711409395973155,0.51,0.20229999999999992,0.21322755764452028,0.04885906040268451,0.14
PatchCore,category_binary,crop_or_full,vlm_detector_avg,macaroni2,200,100,100,True,0.5,0.6366,0.6104870865619063,0.6870229007633588,0.59,0.4023873435749955,0.5096,0.5108424850078879,0.6711409395973155,0.51,0.127,0.09964460155401844,0.015881961166043346,0.07999999999999996
PatchCore,category_binary,crop_or_full,vlm_only,macaroni2,200,100,100,True,0.5,0.5096,0.5108424850078879,0.6711409395973155,0.51,0.1668571118312048,0.5096,0.5108424850078879,0.6711409395973155,0.51,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,candidate_quality_only,pcb1,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.092017341005991,0.7673,0.8608164795543702,0.7861271676300579,0.815,0.2277,0.13918352044562976,0.20884770674180142,0.18000000000000005
PatchCore,category_binary,crop_or_full,detector_only,pcb1,200,100,100,True,0.5,0.9436,0.9389364335340876,0.8771929824561403,0.86,0.1877372317054656,0.7673,0.8608164795543702,0.7861271676300579,0.815,0.1763,0.07811995397971738,0.09106581482608245,0.04500000000000004
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,pcb1,200,100,100,True,0.5,0.9391,0.961833109247248,0.91,0.91,0.3215378339718429,0.7673,0.8608164795543702,0.7861271676300579,0.815,0.17180000000000006,0.10101662969287772,0.12387283236994218,0.09500000000000008
PatchCore,category_binary,crop_or_full,vlm_detector_avg,pcb1,200,100,100,True,0.5,0.9262,0.9539069701122044,0.9052631578947369,0.91,0.4283716264355353,0.7673,0.8608164795543702,0.7861271676300579,0.815,0.15890000000000004,0.09309049055783414,0.11913599026467903,0.09500000000000008
PatchCore,category_binary,crop_or_full,qcr_u_fixed,pcb1,200,100,100,True,0.5,0.8661,0.9163687712672948,0.850828729281768,0.865,0.3725208383771368,0.7673,0.8608164795543702,0.7861271676300579,0.815,0.0988,0.05555229171292453,0.06470156165171015,0.050000000000000044
PatchCore,category_binary,crop_or_full,vlm_only,pcb1,200,100,100,True,0.5,0.7673,0.8608164795543702,0.7861271676300579,0.815,0.5199808082778057,0.7673,0.8608164795543702,0.7861271676300579,0.815,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,candidate_quality_only,pcb2,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.0337040971914872,0.8765,0.919632568338018,0.8415300546448088,0.855,0.11850000000000005,0.08036743166198201,0.15344481972705049,0.14
PatchCore,category_binary,crop_or_full,vlm_detector_avg,pcb2,200,100,100,True,0.5,0.9607,0.9680119852949618,0.9166666666666666,0.92,0.3725554186136053,0.8765,0.919632568338018,0.8415300546448088,0.855,0.08420000000000005,0.04837941695694381,0.07513661202185784,0.06500000000000006
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,pcb2,200,100,100,True,0.5,0.9509,0.9696943241060151,0.9368421052631579,0.94,0.3102500675839026,0.8765,0.919632568338018,0.8415300546448088,0.855,0.07440000000000002,0.050061755767997096,0.09531205061834913,0.08499999999999996
PatchCore,category_binary,crop_or_full,detector_only,pcb2,200,100,100,True,0.5,0.93045,0.9208291434495045,0.863849765258216,0.855,0.1758174786146131,0.8765,0.919632568338018,0.8415300546448088,0.855,0.05395000000000005,0.0011965751114865197,0.022319710613407207,0.0
PatchCore,category_binary,crop_or_full,qcr_u_fixed,pcb2,200,100,100,True,0.5,0.9224,0.954091178259279,0.9197860962566845,0.925,0.3459713253602126,0.8765,0.919632568338018,0.8415300546448088,0.855,0.04590000000000005,0.03445860992126104,0.07825604161187572,0.07000000000000006
PatchCore,category_binary,crop_or_full,vlm_only,pcb2,200,100,100,True,0.5,0.8765,0.919632568338018,0.8415300546448088,0.855,0.4424961998457674,0.8765,0.919632568338018,0.8415300546448088,0.855,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,candidate_quality_only,pcb3,201,101,100,True,0.4975124378109453,0.995,1.0,0.9949748743718593,0.9950248756218906,0.0192092482483122,0.7933663366336634,0.868509164770779,0.7857142857142857,0.7910447761194029,0.2016336633663366,0.131490835229221,0.20926058865757358,0.20398009950248763
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,pcb3,201,101,100,True,0.4975124378109453,0.9383168316831683,0.9568817654593765,0.8983957219251337,0.9054726368159204,0.3024407476060625,0.7933663366336634,0.868509164770779,0.7857142857142857,0.7910447761194029,0.14495049504950486,0.08837260068859754,0.11268143621084803,0.11442786069651745
PatchCore,category_binary,crop_or_full,detector_only,pcb3,201,101,100,True,0.4975124378109453,0.9330693069306931,0.9358632057164368,0.8571428571428571,0.8507462686567164,0.2372052107984018,0.7933663366336634,0.868509164770779,0.7857142857142857,0.7910447761194029,0.13970297029702972,0.06735404094565778,0.0714285714285714,0.059701492537313494
PatchCore,category_binary,crop_or_full,qcr_u_fixed,pcb3,201,101,100,True,0.4975124378109453,0.9023762376237624,0.9348097088105795,0.8770053475935828,0.8855721393034826,0.3082203917337268,0.7933663366336634,0.868509164770779,0.7857142857142857,0.7910447761194029,0.109009900990099,0.06630054403980046,0.09129106187929714,0.09452736318407962
PatchCore,category_binary,crop_or_full,vlm_detector_avg,pcb3,201,101,100,True,0.4975124378109453,0.879009900990099,0.9186546746956953,0.8465608465608465,0.8557213930348259,0.3298950280282379,0.7933663366336634,0.868509164770779,0.7857142857142857,0.7910447761194029,0.08564356435643561,0.05014550992491629,0.060846560846560815,0.06467661691542292
PatchCore,category_binary,crop_or_full,vlm_only,pcb3,201,101,100,True,0.4975124378109453,0.7933663366336634,0.868509164770779,0.7857142857142857,0.7910447761194029,0.3506618223336076,0.7933663366336634,0.868509164770779,0.7857142857142857,0.7910447761194029,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,candidate_quality_only,pcb4,201,101,100,True,0.4975124378109453,0.995,1.0,0.9949748743718593,0.9950248756218906,0.0011839024513291,0.9578217821782178,0.9685541629199079,0.9333333333333333,0.9353233830845771,0.03717821782178221,0.031445837080092076,0.06164154103852593,0.059701492537313494
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,pcb4,201,101,100,True,0.4975124378109453,0.993960396039604,0.9947541582239837,0.98,0.9800995024875622,0.2540505234033124,0.9578217821782178,0.9685541629199079,0.9333333333333333,0.9353233830845771,0.03613861386138617,0.026199995304075796,0.046666666666666634,0.04477611940298509
PatchCore,category_binary,crop_or_full,vlm_detector_avg,pcb4,201,101,100,True,0.4975124378109453,0.9935643564356436,0.9938371354413132,0.9748743718592965,0.9751243781094527,0.3247088345920945,0.9578217821782178,0.9685541629199079,0.9333333333333333,0.9353233830845771,0.035742574257425774,0.025282972521405322,0.041541038525963137,0.03980099502487566
PatchCore,category_binary,crop_or_full,detector_only,pcb4,201,101,100,True,0.4975124378109453,0.9905940594059406,0.9904336260134785,0.9560975609756097,0.9552238805970149,0.2968615500623144,0.9578217821782178,0.9685541629199079,0.9333333333333333,0.9353233830845771,0.0327722772277228,0.021879463093570584,0.02276422764227637,0.01990049751243783
PatchCore,category_binary,crop_or_full,qcr_u_fixed,pcb4,201,101,100,True,0.4975124378109453,0.9841584158415841,0.9878677630402979,0.9595959595959596,0.9601990049751243,0.2662665327541608,0.9578217821782178,0.9685541629199079,0.9333333333333333,0.9353233830845771,0.02633663366336636,0.019313600120389962,0.02626262626262621,0.02487562189054726
PatchCore,category_binary,crop_or_full,vlm_only,pcb4,201,101,100,True,0.4975124378109453,0.9578217821782178,0.9685541629199079,0.9333333333333333,0.9353233830845771,0.3264394719169752,0.9578217821782178,0.9685541629199079,0.9333333333333333,0.9353233830845771,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,qcr_u_detector_aware,pipe_fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.3947455205423836,0.9982,0.9990715067131627,0.9950248756218906,0.9933333333333333,0.0018000000000000238,0.0009284932868373064,0.00497512437810943,0.00666666666666671
PatchCore,category_binary,crop_or_full,vlm_detector_avg,pipe_fryum,150,50,100,True,0.6666666666666666,0.9998,0.9999009900990099,0.9950248756218906,0.9933333333333333,0.4293618688618361,0.9982,0.9990715067131627,0.9950248756218906,0.9933333333333333,0.0016000000000000458,0.0008294833858472073,0.0,0.0
PatchCore,category_binary,crop_or_full,qcr_u_fixed,pipe_fryum,150,50,100,True,0.6666666666666666,0.9998,0.9999009900990099,0.9950248756218906,0.9933333333333333,0.4201782036685083,0.9982,0.9990715067131627,0.9950248756218906,0.9933333333333333,0.0016000000000000458,0.0008294833858472073,0.0,0.0
PatchCore,category_binary,crop_or_full,vlm_only,pipe_fryum,150,50,100,True,0.6666666666666666,0.9982,0.9990715067131627,0.9950248756218906,0.9933333333333333,0.4975189799493814,0.9982,0.9990715067131627,0.9950248756218906,0.9933333333333333,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_or_full,candidate_quality_only,pipe_fryum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.0083862893169294,0.9982,0.9990715067131627,0.9950248756218906,0.9933333333333333,-0.0031999999999999806,0.0009284932868373064,-5.0001250031295186e-05,0.0
PatchCore,category_binary,crop_or_full,detector_only,pipe_fryum,150,50,100,True,0.6666666666666666,0.9936,0.9970635344852196,0.9801980198019802,0.9733333333333334,0.2513330869789637,0.9982,0.9990715067131627,0.9950248756218906,0.9933333333333333,-0.0045999999999999375,-0.0020079722279431333,-0.01482685581991039,-0.019999999999999907
PatchCore,category_binary,crop_topk_ensemble,candidate_quality_only,candle,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.0072477743469185,0.1138,0.3385802855036203,0.6666666666666666,0.5,0.8812,0.6614197144963797,0.32830820770519265,0.495
PatchCore,category_binary,crop_topk_ensemble,detector_only,candle,200,100,100,True,0.5,0.984,0.9848109252857524,0.945273631840796,0.945,0.3180439816743701,0.1138,0.3385802855036203,0.6666666666666666,0.5,0.8702,0.6462306397821321,0.2786069651741294,0.44499999999999995
PatchCore,category_binary,crop_topk_ensemble,qcr_u_detector_aware,candle,200,100,100,True,0.5,0.5898,0.7095992198893571,0.6666666666666666,0.5,0.1871304020944066,0.1138,0.3385802855036203,0.6666666666666666,0.5,0.476,0.37101893438573685,0.0,0.0
PatchCore,category_binary,crop_topk_ensemble,vlm_detector_avg,candle,200,100,100,True,0.5,0.4622,0.5924055877185458,0.6666666666666666,0.5,0.1491801878007171,0.1138,0.3385802855036203,0.6666666666666666,0.5,0.3484,0.2538253022149255,0.0,0.0
PatchCore,category_binary,crop_topk_ensemble,qcr_u_fixed,candle,200,100,100,True,0.5,0.3837,0.5525194564082061,0.6666666666666666,0.5,0.1338735893803126,0.1138,0.3385802855036203,0.6666666666666666,0.5,0.2699,0.2139391709045858,0.0,0.0
PatchCore,category_binary,crop_topk_ensemble,vlm_only,candle,200,100,100,True,0.5,0.1138,0.3385802855036203,0.6666666666666666,0.5,0.0,0.1138,0.3385802855036203,0.6666666666666666,0.5,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_topk_ensemble,qcr_u_detector_aware,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.3808420436521352,0.9978333333333333,0.9988495575221239,0.9949748743718593,0.99375,0.00216666666666665,0.0011504424778761013,0.005025125628140725,0.006249999999999978
PatchCore,category_binary,crop_topk_ensemble,vlm_detector_avg,capsules,160,60,100,True,0.625,0.9998333333333334,0.9999009900990099,0.9950248756218906,0.99375,0.3968321193505625,0.9978333333333333,0.9988495575221239,0.9949748743718593,0.99375,0.0020000000000000018,0.0010514325768860022,5.0001250031295186e-05,0.0
PatchCore,category_binary,crop_topk_ensemble,qcr_u_fixed,capsules,160,60,100,True,0.625,0.9998333333333334,0.9999009900990099,0.9950248756218906,0.99375,0.3203987490770665,0.9978333333333333,0.9988495575221239,0.9949748743718593,0.99375,0.0020000000000000018,0.0010514325768860022,5.0001250031295186e-05,0.0
PatchCore,category_binary,crop_topk_ensemble,vlm_only,capsules,160,60,100,True,0.625,0.9978333333333333,0.9988495575221239,0.9949748743718593,0.99375,0.4417696974751384,0.9978333333333333,0.9988495575221239,0.9949748743718593,0.99375,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_topk_ensemble,candidate_quality_only,capsules,160,60,100,True,0.625,0.995,1.0,0.9949748743718593,0.99375,0.0558321595481609,0.9978333333333333,0.9988495575221239,0.9949748743718593,0.99375,-0.0028333333333333544,0.0011504424778761013,0.0,0.0
PatchCore,category_binary,crop_topk_ensemble,detector_only,capsules,160,60,100,True,0.625,0.6995,0.8378051471366796,0.7777777777777778,0.65,0.0973009554594214,0.9978333333333333,0.9988495575221239,0.9949748743718593,0.99375,-0.29833333333333334,-0.16104441038544426,-0.21719709659408148,-0.34375
PatchCore,category_binary,crop_topk_ensemble,qcr_u_detector_aware,cashew,150,50,100,True,0.6666666666666666,0.9968,0.9985194805194805,0.98989898989899,0.9866666666666667,0.3597210847339771,0.9824,0.9926549263376249,0.96,0.9466666666666667,0.014399999999999968,0.005864554181855608,0.02989898989898998,0.040000000000000036
PatchCore,category_binary,crop_topk_ensemble,candidate_quality_only,cashew,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.0054893132157002,0.9824,0.9926549263376249,0.96,0.9466666666666667,0.012599999999999945,0.0073450736623751345,0.03497487437185931,0.046666666666666634
PatchCore,category_binary,crop_topk_ensemble,vlm_detector_avg,cashew,150,50,100,True,0.6666666666666666,0.9946,0.997629577354348,0.98989898989899,0.9866666666666667,0.4259756073770056,0.9824,0.9926549263376249,0.96,0.9466666666666667,0.012199999999999989,0.0049746510167231195,0.02989898989898998,0.040000000000000036
PatchCore,category_binary,crop_topk_ensemble,qcr_u_fixed,cashew,150,50,100,True,0.6666666666666666,0.9942,0.9974009843969559,0.9797979797979798,0.9733333333333334,0.3701248115609991,0.9824,0.9926549263376249,0.96,0.9466666666666667,0.011799999999999922,0.0047460580593310375,0.019797979797979814,0.026666666666666727
PatchCore,category_binary,crop_topk_ensemble,vlm_only,cashew,150,50,100,True,0.6666666666666666,0.9824,0.9926549263376249,0.96,0.9466666666666667,0.4507585080599526,0.9824,0.9926549263376249,0.96,0.9466666666666667,0.0,0.0,0.0,0.0
PatchCore,category_binary,crop_topk_ensemble,detector_only,cashew,150,50,100,True,0.6666666666666666,0.966,0.9829735785810189,0.9313725490196079,0.9066666666666666,0.1227138930587519,0.9824,0.9926549263376249,0.96,0.9466666666666667,-0.01640000000000008,-0.009681347756606007,-0.0286274509803921,-0.040000000000000036
PatchCore,category_binary,crop_topk_ensemble,candidate_quality_only,chewinggum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.3026062958236151,0.7024,0.8644070275156858,0.8,0.6666666666666666,0.29259999999999997,0.13559297248431423,0.19497487437185923,0.32666666666666666
PatchCore,category_binary,crop_topk_ensemble,detector_only,chewinggum,150,50,100,True,0.6666666666666666,0.9918,0.9963432307459066,0.9746192893401016,0.9666666666666667,0.2067258118082996,0.7024,0.8644070275156858,0.8,0.6666666666666666,0.2894,0.13193620323022082,0.1746192893401015,0.30000000000000004
PatchCore,category_binary,crop_topk_ensemble,qcr_u_detector_aware,chewinggum,150,50,100,True,0.6666666666666666,0.9452,0.9786209341684768,0.9333333333333333,0.9133333333333333,0.3383740796407816,0.7024,0.8644070275156858,0.8,0.6666666666666666,0.24280000000000002,0.11421390665279108,0.1333333333333333,0.2466666666666667
PatchCore,category_binary,crop_topk_ensemble,vlm_detector_avg,chewinggum,150,50,100,True,0.6666666666666666,0.9208,0.9693096862103046,0.9312169312169312,0.9133333333333333,0.4294235717113088,0.7024,0.8644070275156858,0.8,0.6666666666666666,0.21839999999999993,0.10490265869461879,0.13121693121693112,0.2466666666666667
