caliper,response_42,response_123,response_2026,map_42,map_123,map_2026,full_42,full_123,full_2026
0.01,0.5033128851805356,0.5032959268403518,0.5032809603830976,0.6299346248994059,0.6330539334151438,0.6307019645597405,0.8107006558370625,0.8195099035095509,0.8198619444544321
0.05,0.5147621460547449,0.5147451877145611,0.5147308692348561,0.632378068964223,0.6367405647931225,0.6328205794956131,0.8125574834170397,0.82021401080432,0.8217316326865323
0.1,0.529434340492097,0.5294177468474012,0.529403428367696,0.6344585826907901,0.6399408317122922,0.6358152708162271,0.8133065010710346,0.8208182971802594,0.8214586794406928
