category,0
macaroni2,0.8292
capsules,0.9468333333333334
macaroni1,0.9563999999999999
pcb2,0.9624999999999999
candle,0.9734
cashew,0.976
fryum,0.984
pcb1,0.9847999999999999
pcb3,0.985049504950495
chewinggum,0.9909999999999999
pcb4,0.9969306930693069
pipe_fryum,0.999
