category,epoch,loss,bce,dice,identity,residual_l1,normal_fp
grid,1,1.8412001132965088,0.445638507604599,0.9369526505470276,0.0,0.0,0.458609014749527
grid,50,1.8151161670684814,0.4241418242454529,0.938295841217041,0.00013888708781450987,0.007853648625314236,0.44454699754714966
grid,100,1.7864055633544922,0.40158820152282715,0.9405397176742554,0.0007787529029883444,0.017413044348359108,0.42530712485313416
grid,150,1.7644679546356201,0.38490206003189087,0.9405637383460999,0.0015949372900649905,0.026722770184278488,0.40908941626548767
