category,epoch,loss,bce,dice,identity,residual_l1,normal_fp
leather,1,1.669656753540039,0.3209046721458435,0.8969976902008057,0.0,0.0,0.45175427198410034
leather,50,1.6560863256454468,0.31158921122550964,0.8978431820869446,3.3704003726597875e-05,0.0036371699534356594,0.44294941425323486
leather,100,1.6450515985488892,0.30470365285873413,0.89854896068573,0.00012219659402035177,0.006801554001867771,0.43475309014320374
leather,150,1.6341612339019775,0.29834866523742676,0.8988309502601624,0.00026241998421028256,0.010097719728946686,0.426359087228775
