file,suffix,readable,num_sample_rows,num_cols,category_col,ad2_categories_found,ad2_coverage_count,image_id_col,label_col,detector_score_col,vlm_score_col,quality_col,consistency_col,has_image_id,has_label,has_detector_score,has_vlm_score,has_quality,has_consistency,source_role,qcr_assembly_value,notes
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/grid/raw_normal_eval_metrics.csv,.csv,True,6.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/grid/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/leather/calibrated_abnormal_eval_metrics.csv,.csv,True,23.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/leather/calibrated_normal_eval_metrics.csv,.csv,True,8.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/leather/raw_abnormal_eval_metrics.csv,.csv,True,23.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/leather/raw_normal_eval_metrics.csv,.csv,True,8.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/leather/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/screw/calibrated_abnormal_eval_metrics.csv,.csv,True,30.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/screw/calibrated_normal_eval_metrics.csv,.csv,True,11.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/screw/raw_abnormal_eval_metrics.csv,.csv,True,30.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/screw/raw_normal_eval_metrics.csv,.csv,True,11.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/screw/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/wood/calibrated_abnormal_eval_metrics.csv,.csv,True,15.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/wood/calibrated_normal_eval_metrics.csv,.csv,True,5.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/wood/raw_abnormal_eval_metrics.csv,.csv,True,15.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/wood/raw_normal_eval_metrics.csv,.csv,True,5.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg05_weaker_identity/MVTecAD/wood/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/grid/calibrated_abnormal_eval_metrics.csv,.csv,True,14.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/grid/calibrated_normal_eval_metrics.csv,.csv,True,6.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/grid/raw_abnormal_eval_metrics.csv,.csv,True,14.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/grid/raw_normal_eval_metrics.csv,.csv,True,6.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/grid/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/leather/calibrated_abnormal_eval_metrics.csv,.csv,True,23.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/leather/calibrated_normal_eval_metrics.csv,.csv,True,8.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/leather/raw_abnormal_eval_metrics.csv,.csv,True,23.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/leather/raw_normal_eval_metrics.csv,.csv,True,8.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/leather/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/screw/calibrated_abnormal_eval_metrics.csv,.csv,True,30.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/screw/calibrated_normal_eval_metrics.csv,.csv,True,11.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/screw/raw_abnormal_eval_metrics.csv,.csv,True,30.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/screw/raw_normal_eval_metrics.csv,.csv,True,11.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/screw/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/wood/calibrated_abnormal_eval_metrics.csv,.csv,True,15.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/wood/calibrated_normal_eval_metrics.csv,.csv,True,5.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/wood/raw_abnormal_eval_metrics.csv,.csv,True,15.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/wood/raw_normal_eval_metrics.csv,.csv,True,5.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg06_stronger_normal_fp/MVTecAD/wood/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/grid/calibrated_abnormal_eval_metrics.csv,.csv,True,14.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/grid/calibrated_normal_eval_metrics.csv,.csv,True,6.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/grid/raw_abnormal_eval_metrics.csv,.csv,True,14.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/grid/raw_normal_eval_metrics.csv,.csv,True,6.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/grid/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/leather/calibrated_abnormal_eval_metrics.csv,.csv,True,23.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/leather/calibrated_normal_eval_metrics.csv,.csv,True,8.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/leather/raw_abnormal_eval_metrics.csv,.csv,True,23.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/leather/raw_normal_eval_metrics.csv,.csv,True,8.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/leather/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/screw/calibrated_abnormal_eval_metrics.csv,.csv,True,30.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/screw/calibrated_normal_eval_metrics.csv,.csv,True,11.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/screw/raw_abnormal_eval_metrics.csv,.csv,True,30.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/screw/raw_normal_eval_metrics.csv,.csv,True,11.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/screw/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/wood/calibrated_abnormal_eval_metrics.csv,.csv,True,15.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/wood/calibrated_normal_eval_metrics.csv,.csv,True,5.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/wood/raw_abnormal_eval_metrics.csv,.csv,True,15.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/wood/raw_normal_eval_metrics.csv,.csv,True,5.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg07_lower_lr/MVTecAD/wood/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/grid/calibrated_abnormal_eval_metrics.csv,.csv,True,14.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/grid/calibrated_normal_eval_metrics.csv,.csv,True,6.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/grid/raw_abnormal_eval_metrics.csv,.csv,True,14.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/grid/raw_normal_eval_metrics.csv,.csv,True,6.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/grid/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/leather/calibrated_abnormal_eval_metrics.csv,.csv,True,23.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/leather/calibrated_normal_eval_metrics.csv,.csv,True,8.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/leather/raw_abnormal_eval_metrics.csv,.csv,True,23.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/leather/raw_normal_eval_metrics.csv,.csv,True,8.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/leather/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/screw/calibrated_abnormal_eval_metrics.csv,.csv,True,30.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/screw/calibrated_normal_eval_metrics.csv,.csv,True,11.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/screw/raw_abnormal_eval_metrics.csv,.csv,True,30.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/screw/raw_normal_eval_metrics.csv,.csv,True,11.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/screw/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/wood/calibrated_abnormal_eval_metrics.csv,.csv,True,15.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/wood/calibrated_normal_eval_metrics.csv,.csv,True,5.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/wood/raw_abnormal_eval_metrics.csv,.csv,True,15.0,6.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/wood/raw_normal_eval_metrics.csv,.csv,True,5.0,4.0,,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/cfg08_weaker_dice/MVTecAD/wood/training_log.csv,.csv,True,4.0,8.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/conservative_residual_calibration_sweep_detail.csv,.csv,True,32.0,27.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/conservative_residual_calibration_sweep/conservative_residual_calibration_sweep_summary.csv,.csv,True,8.0,14.0,,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning/category_aware_defect_type_predictions.csv,.csv,True,328.0,26.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning/category_aware_defect_type_summary.csv,.csv,True,5.0,7.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning/category_aware_per_defect_metrics.csv,.csv,True,20.0,10.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning/defect_type_prompt_reasoning_mean_summary.csv,.csv,True,3.0,7.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning/defect_type_prompt_reasoning_summary.csv,.csv,True,15.0,7.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning/generic_defect_type_predictions.csv,.csv,True,328.0,26.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning/generic_defect_type_summary.csv,.csv,True,5.0,7.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning/generic_per_defect_metrics.csv,.csv,True,20.0,10.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning/manufacturing_aware_defect_type_predictions.csv,.csv,True,328.0,26.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning/manufacturing_aware_defect_type_summary.csv,.csv,True,5.0,7.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning/manufacturing_aware_per_defect_metrics.csv,.csv,True,20.0,10.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning_crop/defect_type_prompt_reasoning_crop_mean_summary.csv,.csv,True,6.0,9.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning_crop/defect_type_prompt_reasoning_crop_per_defect_metrics.csv,.csv,True,120.0,11.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning_crop/defect_type_prompt_reasoning_crop_predictions.csv,.csv,True,1968.0,28.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning_crop/defect_type_prompt_reasoning_crop_summary.csv,.csv,True,30.0,9.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning_gt_crop/defect_type_prompt_reasoning_gt_crop_mean_summary.csv,.csv,True,6.0,9.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning_gt_crop/defect_type_prompt_reasoning_gt_crop_per_defect_metrics.csv,.csv,True,120.0,11.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning_gt_crop/defect_type_prompt_reasoning_gt_crop_predictions.csv,.csv,True,1968.0,28.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_prompt_reasoning_gt_crop/defect_type_prompt_reasoning_gt_crop_summary.csv,.csv,True,30.0,9.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_reasoning/mvtec_defect_type_category_summary.csv,.csv,True,4.0,3.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_reasoning/mvtec_defect_type_reasoning_manifest.csv,.csv,True,328.0,13.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_reasoning/mvtec_defect_type_reasoning_summary.csv,.csv,True,20.0,3.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_visual_prompt_refinement/defect_type_visual_prompt_refinement_mean_summary.csv,.csv,True,8.0,9.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_visual_prompt_refinement/defect_type_visual_prompt_refinement_per_defect_metrics.csv,.csv,True,160.0,11.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_visual_prompt_refinement/defect_type_visual_prompt_refinement_predictions.csv,.csv,True,2624.0,28.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_visual_prompt_refinement/defect_type_visual_prompt_refinement_summary.csv,.csv,True,40.0,9.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/defect_type_visual_prompt_refinement/visual_prompt_bank.csv,.csv,True,80.0,5.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/grid/enhanced_region_candidates.csv,.csv,True,35.0,42.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/grid/enhanced_region_eval_candidates.csv,.csv,True,18.0,43.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/grid/enhanced_region_weight_detail.csv,.csv,True,5000.0,11.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/leather/enhanced_region_candidates.csv,.csv,True,46.0,42.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/leather/enhanced_region_eval_candidates.csv,.csv,True,23.0,43.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/leather/enhanced_region_weight_detail.csv,.csv,True,5000.0,11.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/screw/enhanced_region_candidates.csv,.csv,True,87.0,42.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/screw/enhanced_region_eval_candidates.csv,.csv,True,43.0,43.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/screw/enhanced_region_weight_detail.csv,.csv,True,5000.0,11.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/wood/enhanced_region_candidates.csv,.csv,True,59.0,42.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/wood/enhanced_region_eval_candidates.csv,.csv,True,31.0,43.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/wood/enhanced_region_weight_detail.csv,.csv,True,5000.0,11.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/enhanced_anomaly_region_scoring/enhanced_anomaly_region_scoring_summary.csv,.csv,True,5.0,21.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/final_comparison/fair_pairwise_delta_comparison.csv,.csv,True,16.0,18.0,,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/final_comparison/unified_experiment_comparison.csv,.csv,True,72.0,28.0,,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/full_test_patchcore_candidate_regions/MVTecAD/grid/candidate_regions/candidate_regions.csv,.csv,True,82.0,16.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/full_test_patchcore_candidate_regions/MVTecAD/leather/candidate_regions/candidate_regions.csv,.csv,True,92.0,16.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/full_test_patchcore_candidate_regions/MVTecAD/screw/candidate_regions/candidate_regions.csv,.csv,True,160.0,16.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/full_test_patchcore_candidate_regions/MVTecAD/wood/candidate_regions/candidate_regions.csv,.csv,True,115.0,16.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/full_test_patchcore_candidate_regions/full_test_candidate_coverage_summary.csv,.csv,True,5.0,6.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/full_test_patchcore_candidate_regions/full_test_candidate_region_summary.csv,.csv,True,4.0,7.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/manufacturing_defect_explanations/manufacturing_defect_explanation_summary.csv,.csv,True,5.0,7.0,category,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/manufacturing_defect_explanations/manufacturing_defect_explanations.csv,.csv,True,327.0,23.0,category,,0,image_path,,,,,,True,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/paper_ready_tables/ablation_prompt_crop_table.csv,.csv,True,20.0,10.0,,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/paper_ready_tables/gt_crop_upper_bound_table.csv,.csv,True,7.0,10.0,,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
results/analysis/paper_ready_tables/main_result_table.csv,.csv,True,4.0,11.0,,,0,,,,,,,False,False,False,False,False,False,non_ad2_or_summary,none,
