q_source,q_direction,q_name,category,num_images,auroc_detector_D,auroc_crop_M,auroc_quality_Q_alone,auroc_V3_naive,auroc_V4_quality,auroc_V5_fixed_qc,auroc_V6_adaptive,delta_V4_minus_V3,delta_V6_minus_V4,delta_V6_minus_V3
candidate_score_max_mean,inverted,candidate_score_max_mean__inverted,vial,71,0.8731656184486374,0.5230607966457024,0.45073375262054505,0.9182389937106918,0.920335429769392,0.9140461215932915,0.9213836477987422,0.002096436058700135,0.0010482180293501786,0.0031446540880503138
candidate_score_max_mean,inverted,candidate_score_max_mean__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,0.4444444444444445,0.777037037037037,0.7955555555555556,0.7740740740740741,0.7962962962962963,0.0185185185185186,0.0007407407407407085,0.01925925925925931
candidate_score_max_min,direct,candidate_score_max_min__direct,fruit_jelly,40,0.7166666666666667,0.8566666666666668,0.49,0.8766666666666668,0.8566666666666667,0.8566666666666667,0.8566666666666667,-0.02000000000000013,0.0,-0.02000000000000013
candidate_score_max_min,direct,candidate_score_max_min__direct,sheet_metal,57,0.7462962962962963,0.587037037037037,0.35185185185185186,0.7425925925925927,0.6648148148148147,0.7092592592592593,0.6648148148148147,-0.07777777777777795,0.0,-0.07777777777777795
candidate_score_max_min,direct,candidate_score_max_min__direct,vial,71,0.8731656184486374,0.5230607966457024,0.5429769392033543,0.9182389937106918,0.9129979035639413,0.909853249475891,0.9119496855345912,-0.00524109014675056,-0.0010482180293500676,-0.0062893081761006275
candidate_score_max_min,direct,candidate_score_max_min__direct,walnuts,75,0.8051851851851852,0.6429629629629628,0.5555555555555556,0.777037037037037,0.7844444444444444,0.7748148148148147,0.7837037037037037,0.007407407407407418,-0.0007407407407407085,0.00666666666666671
candidate_score_max_min,inverted,candidate_score_max_min__inverted,fruit_jelly,40,0.7166666666666667,0.8566666666666668,0.51,0.8766666666666668,0.8633333333333334,0.87,0.8633333333333334,-0.01333333333333342,0.0,-0.01333333333333342
candidate_score_max_min,inverted,candidate_score_max_min__inverted,sheet_metal,57,0.7462962962962963,0.587037037037037,0.6481481481481481,0.7425925925925927,0.8148148148148148,0.7648148148148148,0.8111111111111111,0.07222222222222208,-0.0037037037037036535,0.06851851851851842
candidate_score_max_min,inverted,candidate_score_max_min__inverted,vial,71,0.8731656184486374,0.5230607966457024,0.4570230607966457,0.9182389937106918,0.9203354297693921,0.9171907756813418,0.9213836477987422,0.002096436058700246,0.0010482180293500676,0.0031446540880503138
candidate_score_max_min,inverted,candidate_score_max_min__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,0.44444444444444453,0.777037037037037,0.7977777777777777,0.7725925925925926,0.7977777777777777,0.020740740740740726,0.0,0.020740740740740726
tight_candidate_mask_density_max,direct,tight_candidate_mask_density_max__direct,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
tight_candidate_mask_density_max,direct,tight_candidate_mask_density_max__direct,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
tight_candidate_mask_density_max,direct,tight_candidate_mask_density_max__direct,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
tight_candidate_mask_density_max,direct,tight_candidate_mask_density_max__direct,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
tight_candidate_mask_density_max,inverted,tight_candidate_mask_density_max__inverted,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
tight_candidate_mask_density_max,inverted,tight_candidate_mask_density_max__inverted,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
tight_candidate_mask_density_max,inverted,tight_candidate_mask_density_max__inverted,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
tight_candidate_mask_density_max,inverted,tight_candidate_mask_density_max__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
tight_candidate_mask_density_mean,direct,tight_candidate_mask_density_mean__direct,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
tight_candidate_mask_density_mean,direct,tight_candidate_mask_density_mean__direct,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
tight_candidate_mask_density_mean,direct,tight_candidate_mask_density_mean__direct,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
tight_candidate_mask_density_mean,direct,tight_candidate_mask_density_mean__direct,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
tight_candidate_mask_density_mean,inverted,tight_candidate_mask_density_mean__inverted,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
tight_candidate_mask_density_mean,inverted,tight_candidate_mask_density_mean__inverted,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
tight_candidate_mask_density_mean,inverted,tight_candidate_mask_density_mean__inverted,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
tight_candidate_mask_density_mean,inverted,tight_candidate_mask_density_mean__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
tight_candidate_mask_density_min,direct,tight_candidate_mask_density_min__direct,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
tight_candidate_mask_density_min,direct,tight_candidate_mask_density_min__direct,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
tight_candidate_mask_density_min,direct,tight_candidate_mask_density_min__direct,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
tight_candidate_mask_density_min,direct,tight_candidate_mask_density_min__direct,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
tight_candidate_mask_density_min,inverted,tight_candidate_mask_density_min__inverted,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
tight_candidate_mask_density_min,inverted,tight_candidate_mask_density_min__inverted,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
tight_candidate_mask_density_min,inverted,tight_candidate_mask_density_min__inverted,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
tight_candidate_mask_density_min,inverted,tight_candidate_mask_density_min__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
context_candidate_mask_density_max,direct,context_candidate_mask_density_max__direct,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
context_candidate_mask_density_max,direct,context_candidate_mask_density_max__direct,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
context_candidate_mask_density_max,direct,context_candidate_mask_density_max__direct,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
context_candidate_mask_density_max,direct,context_candidate_mask_density_max__direct,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
context_candidate_mask_density_max,inverted,context_candidate_mask_density_max__inverted,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
context_candidate_mask_density_max,inverted,context_candidate_mask_density_max__inverted,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
context_candidate_mask_density_max,inverted,context_candidate_mask_density_max__inverted,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
context_candidate_mask_density_max,inverted,context_candidate_mask_density_max__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
context_candidate_mask_density_mean,direct,context_candidate_mask_density_mean__direct,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
context_candidate_mask_density_mean,direct,context_candidate_mask_density_mean__direct,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
context_candidate_mask_density_mean,direct,context_candidate_mask_density_mean__direct,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
context_candidate_mask_density_mean,direct,context_candidate_mask_density_mean__direct,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
context_candidate_mask_density_mean,inverted,context_candidate_mask_density_mean__inverted,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
context_candidate_mask_density_mean,inverted,context_candidate_mask_density_mean__inverted,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
context_candidate_mask_density_mean,inverted,context_candidate_mask_density_mean__inverted,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
context_candidate_mask_density_mean,inverted,context_candidate_mask_density_mean__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
context_candidate_mask_density_min,direct,context_candidate_mask_density_min__direct,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
context_candidate_mask_density_min,direct,context_candidate_mask_density_min__direct,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
context_candidate_mask_density_min,direct,context_candidate_mask_density_min__direct,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
context_candidate_mask_density_min,direct,context_candidate_mask_density_min__direct,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
context_candidate_mask_density_min,inverted,context_candidate_mask_density_min__inverted,fruit_jelly,40,0.7166666666666667,0.8566666666666668,,0.8766666666666668,,,,,,
context_candidate_mask_density_min,inverted,context_candidate_mask_density_min__inverted,sheet_metal,57,0.7462962962962963,0.587037037037037,,0.7425925925925927,,,,,,
context_candidate_mask_density_min,inverted,context_candidate_mask_density_min__inverted,vial,71,0.8731656184486374,0.5230607966457024,,0.9182389937106918,,,,,,
context_candidate_mask_density_min,inverted,context_candidate_mask_density_min__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,,0.777037037037037,,,,,,
map_area_max,direct,map_area_max__direct,fruit_jelly,40,0.7166666666666667,0.8566666666666668,0.5066666666666667,0.8766666666666668,0.8433333333333334,0.8766666666666666,0.8400000000000001,-0.03333333333333344,-0.0033333333333332993,-0.036666666666666736
map_area_max,direct,map_area_max__direct,sheet_metal,57,0.7462962962962963,0.587037037037037,0.7453703703703705,0.7425925925925927,0.8185185185185185,0.7888888888888889,0.8166666666666667,0.07592592592592584,-0.0018518518518518823,0.07407407407407396
map_area_max,direct,map_area_max__direct,vial,71,0.8731656184486374,0.5230607966457024,0.5660377358490566,0.9182389937106918,0.9014675052410902,0.8972746331236897,0.9014675052410902,-0.016771488469601636,0.0,-0.016771488469601636
map_area_max,direct,map_area_max__direct,walnuts,75,0.8051851851851852,0.6429629629629628,0.577037037037037,0.777037037037037,0.7792592592592593,0.7614814814814814,0.7785185185185185,0.0022222222222223476,-0.0007407407407408195,0.001481481481481528
map_area_max,inverted,map_area_max__inverted,fruit_jelly,40,0.7166666666666667,0.8566666666666668,0.4933333333333333,0.8766666666666668,0.8566666666666667,0.8733333333333334,0.8566666666666667,-0.02000000000000013,0.0,-0.02000000000000013
map_area_max,inverted,map_area_max__inverted,sheet_metal,57,0.7462962962962963,0.587037037037037,0.25462962962962965,0.7425925925925927,0.6555555555555556,0.6907407407407408,0.6518518518518518,-0.08703703703703713,-0.0037037037037037646,-0.0907407407407409
map_area_max,inverted,map_area_max__inverted,vial,71,0.8731656184486374,0.5230607966457024,0.43396226415094336,0.9182389937106918,0.9109014675052411,0.9171907756813418,0.9119496855345912,-0.007337526205450695,0.0010482180293500676,-0.0062893081761006275
map_area_max,inverted,map_area_max__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,0.422962962962963,0.777037037037037,0.7925925925925925,0.7933333333333333,0.7933333333333333,0.015555555555555545,0.0007407407407408195,0.016296296296296364
map_area_mean,direct,map_area_mean__direct,fruit_jelly,40,0.7166666666666667,0.8566666666666668,0.47,0.8766666666666668,0.8333333333333334,0.8533333333333334,0.8333333333333334,-0.043333333333333446,0.0,-0.043333333333333446
map_area_mean,direct,map_area_mean__direct,sheet_metal,57,0.7462962962962963,0.587037037037037,0.6675925925925925,0.7425925925925927,0.7444444444444445,0.7611111111111111,0.7444444444444445,0.0018518518518517713,0.0,0.0018518518518517713
map_area_mean,direct,map_area_mean__direct,vial,71,0.8731656184486374,0.5230607966457024,0.5623689727463312,0.9182389937106918,0.8983228511530399,0.8930817610062893,0.8983228511530399,-0.01991614255765195,0.0,-0.01991614255765195
map_area_mean,direct,map_area_mean__direct,walnuts,75,0.8051851851851852,0.6429629629629628,0.5762962962962963,0.777037037037037,0.777037037037037,0.762962962962963,0.777037037037037,0.0,0.0,0.0
map_area_mean,inverted,map_area_mean__inverted,fruit_jelly,40,0.7166666666666667,0.8566666666666668,0.53,0.8766666666666668,0.8666666666666667,0.8833333333333334,0.8666666666666667,-0.01000000000000012,0.0,-0.01000000000000012
map_area_mean,inverted,map_area_mean__inverted,sheet_metal,57,0.7462962962962963,0.587037037037037,0.33240740740740743,0.7425925925925927,0.7203703703703704,0.725925925925926,0.7185185185185186,-0.022222222222222254,-0.0018518518518518823,-0.024074074074074137
map_area_mean,inverted,map_area_mean__inverted,vial,71,0.8731656184486374,0.5230607966457024,0.43763102725366876,0.9182389937106918,0.8972746331236897,0.9192872117400419,0.8972746331236897,-0.02096436058700213,0.0,-0.02096436058700213
map_area_mean,inverted,map_area_mean__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,0.4237037037037037,0.777037037037037,0.7888888888888889,0.7955555555555556,0.7888888888888889,0.011851851851851891,0.0,0.011851851851851891
map_area_min,direct,map_area_min__direct,fruit_jelly,40,0.7166666666666667,0.8566666666666668,0.4633333333333333,0.8766666666666668,0.8066666666666666,0.8433333333333334,0.8066666666666666,-0.07000000000000017,0.0,-0.07000000000000017
map_area_min,direct,map_area_min__direct,sheet_metal,57,0.7462962962962963,0.587037037037037,0.27222222222222225,0.7425925925925927,0.7018518518518518,0.7425925925925926,0.7037037037037037,-0.040740740740740855,0.0018518518518518823,-0.03888888888888897
map_area_min,direct,map_area_min__direct,vial,71,0.8731656184486374,0.5230607966457024,0.550314465408805,0.9182389937106918,0.888888888888889,0.889937106918239,0.888888888888889,-0.02935010482180289,0.0,-0.02935010482180289
map_area_min,direct,map_area_min__direct,walnuts,75,0.8051851851851852,0.6429629629629628,0.5666666666666667,0.777037037037037,0.7740740740740741,0.7599999999999999,0.7740740740740741,-0.002962962962962834,0.0,-0.002962962962962834
map_area_min,inverted,map_area_min__inverted,fruit_jelly,40,0.7166666666666667,0.8566666666666668,0.5366666666666666,0.8766666666666668,0.8666666666666666,0.8833333333333334,0.8633333333333333,-0.010000000000000231,-0.0033333333333332993,-0.01333333333333353
map_area_min,inverted,map_area_min__inverted,sheet_metal,57,0.7462962962962963,0.587037037037037,0.7277777777777779,0.7425925925925927,0.7685185185185184,0.7462962962962963,0.7666666666666666,0.025925925925925686,-0.0018518518518517713,0.024074074074073915
map_area_min,inverted,map_area_min__inverted,vial,71,0.8731656184486374,0.5230607966457024,0.4496855345911949,0.9182389937106918,0.8909853249475891,0.9129979035639414,0.8909853249475891,-0.027253668763102756,0.0,-0.027253668763102756
map_area_min,inverted,map_area_min__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,0.43333333333333335,0.777037037037037,0.7925925925925926,0.794074074074074,0.7933333333333333,0.015555555555555656,0.0007407407407407085,0.016296296296296364
num_candidates_y,direct,num_candidates_y__direct,fruit_jelly,40,0.7166666666666667,0.8566666666666668,0.5233333333333333,0.8766666666666668,0.8733333333333334,0.8866666666666668,0.8733333333333334,-0.0033333333333334103,0.0,-0.0033333333333334103
num_candidates_y,direct,num_candidates_y__direct,sheet_metal,57,0.7462962962962963,0.587037037037037,0.4833333333333333,0.7425925925925927,0.7388888888888889,0.7425925925925926,0.7388888888888888,-0.0037037037037037646,-1.1102230246251565e-16,-0.0037037037037038756
num_candidates_y,direct,num_candidates_y__direct,vial,71,0.8731656184486374,0.5230607966457024,0.4360587002096436,0.9182389937106918,0.9088050314465409,0.9203354297693921,0.9088050314465409,-0.009433962264150941,0.0,-0.009433962264150941
num_candidates_y,direct,num_candidates_y__direct,walnuts,75,0.8051851851851852,0.6429629629629628,0.4192592592592593,0.777037037037037,0.8007407407407408,0.8007407407407408,0.8007407407407408,0.023703703703703782,0.0,0.023703703703703782
num_candidates_y,inverted,num_candidates_y__inverted,fruit_jelly,40,0.7166666666666667,0.8566666666666668,0.4766666666666667,0.8766666666666668,0.8300000000000001,0.8433333333333334,0.8300000000000001,-0.046666666666666745,0.0,-0.046666666666666745
num_candidates_y,inverted,num_candidates_y__inverted,sheet_metal,57,0.7462962962962963,0.587037037037037,0.5166666666666666,0.7425925925925927,0.7185185185185186,0.7296296296296296,0.7166666666666667,-0.024074074074074137,-0.0018518518518518823,-0.02592592592592602
num_candidates_y,inverted,num_candidates_y__inverted,vial,71,0.8731656184486374,0.5230607966457024,0.5639412997903565,0.9182389937106918,0.8867924528301887,0.8867924528301887,0.8867924528301887,-0.03144654088050314,0.0,-0.03144654088050314
num_candidates_y,inverted,num_candidates_y__inverted,walnuts,75,0.8051851851851852,0.6429629629629628,0.5807407407407408,0.777037037037037,0.7674074074074074,0.7437037037037036,0.7666666666666667,-0.009629629629629544,-0.0007407407407407085,-0.010370370370370252
