category,epoch,loss,bce,dice,identity,residual_l1,normal_fp
leather,1,1.669656753540039,0.3209046721458435,0.8969976902008057,0.0,0.0,0.45175427198410034
leather,50,1.6646207571029663,0.31714537739753723,0.8971887826919556,3.6413828183867736e-06,0.0013203811831772327,0.44895896315574646
leather,100,1.6593632698059082,0.3138343393802643,0.8976138234138489,1.830840301408898e-05,0.0026509829331189394,0.4452274739742279
leather,150,1.6547399759292603,0.31082645058631897,0.8980143666267395,4.1884846723405644e-05,0.003913103602826595,0.4419023096561432
