timestamp,category,status,max_epochs,train_batch_size,eval_batch_size,num_workers,precision,check_val_every_n_epoch,fit_sec,test_sec,image_AUROC,image_F1Score,pixel_AUROC,pixel_F1Score,error
2026-07-04T15:12:52,fruit_jelly,success,30,1,64,16,16-mixed,10,4870.582,17.338,0.8433333039283752,0.8571428656578064,0.7893707156181335,0.5394811034202576,
2026-07-04T16:34:20,sheet_metal,success,30,1,64,16,16-mixed,10,2557.149,29.355,0.7333333492279053,0.8842105269432068,0.7509881854057312,0.29947036504745483,
2026-07-04T17:17:27,vial,success,30,1,64,16,16-mixed,10,5116.335,23.059,0.9098532199859619,0.8990825414657593,0.9281267523765564,0.3604857921600342,
2026-07-04T18:43:07,walnuts,success,30,1,64,16,16-mixed,10,8219.74,57.985,0.5551851987838745,0.7288135886192322,0.7686794996261597,0.04223956540226936,
