timestamp,category,class_name,k_shot,scales,status,image_AUROC,image_F1Score,pixel_AUROC,pixel_F1Score,error,raw_metrics
2026-06-30T19:27:11,fruit_jelly,jelly,1,"(1, 2, 3)",success,0.46666666865348816,0.8571428656578064,0.832697868347168,0.2824292480945587,,"{'image_AUROC': 0.46666666865348816, 'image_F1Score': 0.8571428656578064, 'pixel_AUROC': 0.832697868347168, 'pixel_F1Score': 0.2824292480945587}"
2026-06-30T19:31:54,sheet_metal,sheet metal,1,"(1, 2, 3)",success,0.7074074745178223,0.8823529481887817,0.8140121698379517,0.22741828858852386,,"{'image_AUROC': 0.7074074745178223, 'image_F1Score': 0.8823529481887817, 'pixel_AUROC': 0.8140121698379517, 'pixel_F1Score': 0.22741828858852386}"
2026-06-30T19:37:21,vial,vial,1,"(1, 2, 3)",success,0.8794549107551575,0.8620689511299133,0.8187899589538574,0.20757317543029785,,"{'image_AUROC': 0.8794549107551575, 'image_F1Score': 0.8620689511299133, 'pixel_AUROC': 0.8187899589538574, 'pixel_F1Score': 0.20757317543029785}"
2026-06-30T19:43:13,walnuts,walnut,1,"(1, 2, 3)",success,0.4014814496040344,0.6725663542747498,0.8155226707458496,0.3742561340332031,,"{'image_AUROC': 0.4014814496040344, 'image_F1Score': 0.6725663542747498, 'pixel_AUROC': 0.8155226707458496, 'pixel_F1Score': 0.3742561340332031}"
