category,image,corr,global_q95,tiled_q95,log_q95_ratio,global_q99,tiled_q99,log_q99_ratio,global_q999,tiled_q999,log_q999_ratio,global_mean,tiled_mean,positive_excess_over_global_q99
fruit_jelly,020_regular,0.9476315828343721,0.1312791258096695,0.13908644020557404,0.057769824046597175,0.1631670594215393,0.1636151671409607,0.002742548179594525,0.18822185695171356,0.18940992653369904,0.006292232559810076,0.03871574252843857,0.056891314685344696,0.11701095849275589
fruit_jelly,021_regular,0.9438772110523214,0.14354878664016724,0.1542344093322754,0.07179862964852367,0.1749909669160843,0.18030524253845215,0.029916851569848395,0.23149387538433075,0.2180006206035614,-0.06005550736249169,0.045732706785202026,0.06387206166982651,0.11048155277967453
fruit_jelly,022_regular,0.9380852569047232,0.12452889233827591,0.1321500688791275,0.05940040631348559,0.15804457664489746,0.1616652011871338,0.022650413506790153,0.20260244607925415,0.20475850999355316,0.010585619536261595,0.035234011709690094,0.055754341185092926,0.13398824632167816
fruit_jelly,023_regular,0.9465661436024322,0.12922316789627075,0.1373017430305481,0.06064011438869536,0.16396783292293549,0.16771911084651947,0.022620353000153387,0.1995202749967575,0.23473462462425232,0.16253975891184988,0.04006443917751312,0.05633266642689705,0.10413555055856705
fruit_jelly,024_regular,0.9461464098613268,0.12385513633489609,0.1390472799539566,0.11570139154870455,0.14670395851135254,0.15778487920761108,0.07281591280570468,0.17125006020069122,0.18446040153503418,0.07430998593921603,0.04418574273586273,0.05922098085284233,0.10805881768465042
fruit_jelly,025_regular,0.9291337008230983,0.11060746014118195,0.12715798616409302,0.13944276053128998,0.13120794296264648,0.1475791037082672,0.11758091279948993,0.1528925597667694,0.16706405580043793,0.08864185556897297,0.03396003320813179,0.05580370873212814,0.16981470584869385
fruit_jelly,026_regular,0.936476370795956,0.11865370720624924,0.13527832925319672,0.13112512694209807,0.14110398292541504,0.1541672945022583,0.08854125458383438,0.1600610762834549,0.176360622048378,0.09697541846780398,0.03849177807569504,0.058429598808288574,0.14514027535915375
fruit_jelly,027_regular,0.9329142049249005,0.12049888074398041,0.12737272679805756,0.055477180395873515,0.14703305065631866,0.15611416101455688,0.05993014508444579,0.1774454265832901,0.1864786595106125,0.04965370054742659,0.038421764969825745,0.05493014678359032,0.1176314726471901
fruit_jelly,028_regular,0.9531284169002296,0.1503857523202896,0.15777800977230072,0.047985368530095586,0.17716076970100403,0.18049663305282593,0.01865450044048484,0.2044428288936615,0.2041303813457489,-0.0015294571498480776,0.04986608028411865,0.06627950072288513,0.10058224201202393
fruit_jelly,029_regular,0.9318359410348358,0.12374377250671387,0.1350109875202179,0.08714308716002173,0.17888939380645752,0.17918139696121216,0.0016309803927693478,0.226572185754776,0.22299785912036896,-0.015901423995815546,0.034765031188726425,0.055056825280189514,0.1179942861199379
fruit_jelly,030_regular,0.9503890166979152,0.12587107717990875,0.1425226628780365,0.1242428386599781,0.14839082956314087,0.16556362807750702,0.10950604718631242,0.17964611947536469,0.19052544236183167,0.05879682849869971,0.04369382560253143,0.05784669145941734,0.10138259083032608
fruit_jelly,031_regular,0.9435844275772997,0.13371576368808746,0.14716032147407532,0.09580623417019761,0.1535038948059082,0.16726188361644745,0.08583480946304836,0.1720186024904251,0.19544628262519836,0.1276829475088563,0.04692718759179115,0.06463196128606796,0.12191703170537949
fruit_jelly,032_regular,0.9400967939637244,0.12615197896957397,0.14432552456855774,0.13458397317719767,0.1683456301689148,0.17070215940475464,0.013901091564176515,0.18374791741371155,0.19684910774230957,0.0688726804751912,0.03975566104054451,0.05659817159175873,0.10477608442306519
fruit_jelly,033_regular,0.9311691354950585,0.1381518542766571,0.14520591497421265,0.049799364820254065,0.1668514758348465,0.17976631224155426,0.07455369165100235,0.21322473883628845,0.20642584562301636,-0.03240547456773495,0.052041053771972656,0.06680561602115631,0.10024071484804153
fruit_jelly,034_regular,0.9463035888405354,0.12442807853221893,0.13545048236846924,0.08487826324330047,0.15511909127235413,0.1646730601787567,0.05976890206855851,0.19446739554405212,0.20582535862922668,0.05676351873905424,0.0433441661298275,0.06005916744470596,0.11311277747154236
fruit_jelly,035_regular,0.9579241189271037,0.1396535187959671,0.14924654364585876,0.06643510452862364,0.16965483129024506,0.17322207987308502,0.02080850113902059,0.20491106808185577,0.21549473702907562,0.050360416327536996,0.04821342974901199,0.06572626531124115,0.10921533405780792
fruit_jelly,036_regular,0.9412047818555482,0.1284458339214325,0.14139150083065033,0.0960253548105362,0.15280357003211975,0.16647562384605408,0.08569565483090781,0.17147746682167053,0.18681399524211884,0.08566157480537259,0.04160730913281441,0.05705130100250244,0.10796419531106949
rice,000_regular,0.5757940688856329,0.10122224688529968,0.11087813973426819,0.0911131944351411,0.1115754097700119,0.12296561151742935,0.09720405201677375,0.12657466530799866,0.13601654767990112,0.07194417881710494,0.08035527914762497,0.08972441405057907,0.09616056084632874
rice,001_regular,0.5704552730842959,0.10104180127382278,0.11105276644229889,0.09447115649408336,0.1130768209695816,0.12063183635473251,0.06467581317529607,0.1308194100856781,0.13103839755058289,0.0016725681615608512,0.07900878041982651,0.08999788761138916,0.10698544234037399
rice,002_regular,0.5734236095333272,0.10330573469400406,0.11387816071510315,0.09743622166783794,0.11535290628671646,0.1259964257478714,0.08825735978881977,0.127969890832901,0.13867415487766266,0.08033196327488439,0.08008209615945816,0.09077474474906921,0.10358858108520508
rice,003_regular,0.5837008629441078,0.10157039016485214,0.11149031668901443,0.09318568400602048,0.11299341171979904,0.12313766777515411,0.08597346603463753,0.13328462839126587,0.16120821237564087,0.19020986939108625,0.08001764863729477,0.08966336399316788,0.09766671061515808
rice,004_regular,0.5634188668535749,0.10012628883123398,0.11438245326280594,0.13311540908283295,0.11193544417619705,0.1280117630958557,0.13419984504857138,0.12472778558731079,0.14663749933242798,0.16182990294748462,0.07884214073419571,0.0913577452301979,0.11939521133899689
rice,005_regular,0.5488639282761857,0.10052034258842468,0.11140822619199753,0.10284104766877672,0.11136146634817123,0.122600257396698,0.09614775884530562,0.12927615642547607,0.13537590205669403,0.04610450497956966,0.07826685160398483,0.09001698344945908,0.11604049056768417
rice,006_regular,0.5511816015867486,0.10242853313684464,0.111547090113163,0.0852815168895371,0.11347687244415283,0.12239721417427063,0.07567256065817177,0.12614315748214722,0.13537636399269104,0.07064134843998258,0.08071034401655197,0.08942113816738129,0.09210308641195297
rice,007_regular,0.56709781194014,0.10221656411886215,0.11285988241434097,0.09905333050384892,0.11468853056430817,0.12505368888378143,0.08652313210300798,0.1288849264383316,0.1403200626373291,0.08500601187158124,0.07994424551725388,0.09069795906543732,0.10441463440656662
rice,008_regular,0.5628378776468304,0.10223052650690079,0.1126667782664299,0.09720427036917355,0.11457919329404831,0.123725026845932,0.07679534940995993,0.13125735521316528,0.13793542981147766,0.04962573611976215,0.07904075086116791,0.09095977991819382,0.11383922398090363
rice,009_regular,0.5623520524410733,0.10158958286046982,0.11286727339029312,0.10527155760714932,0.11346433311700821,0.12482421845197678,0.09541795334565818,0.12654723227024078,0.14127188920974731,0.11007070976621133,0.07949527353048325,0.09001264721155167,0.1046319454908371
rice,010_regular,0.5466174841755149,0.10059917718172073,0.11004992574453354,0.08979005470434964,0.11116630584001541,0.11992637813091278,0.07585070806262165,0.12358374893665314,0.13638493418693542,0.09856223084908669,0.07857935130596161,0.08879556506872177,0.10466308146715164
rice,011_regular,0.5675797894792802,0.10358668863773346,0.11348298192024231,0.09124405313261358,0.11632230132818222,0.12488368153572083,0.07101795831143631,0.13265866041183472,0.13979163765907288,0.05237364541078087,0.08048620820045471,0.09138162434101105,0.10480601340532303
rice,012_regular,0.5609650185194279,0.10282908380031586,0.11570589989423752,0.1179833965809415,0.114104263484478,0.1267935335636139,0.10544742119026476,0.13427680730819702,0.141316756606102,0.05110047606738905,0.08129338175058365,0.09299805015325546,0.11288619041442871
rice,013_regular,0.554504719059729,0.10059100389480591,0.11215318739414215,0.10880285221189168,0.11231920123100281,0.12522156536579132,0.10873986245794016,0.13297931849956512,0.14340627193450928,0.07548804842109277,0.07872995734214783,0.09002789855003357,0.1113588884472847
rice,014_regular,0.5949442353906801,0.10207348316907883,0.11148154735565186,0.08816610550517488,0.11396327614784241,0.12390421330928802,0.08363253633834206,0.12928485870361328,0.13929060101509094,0.07454422867684303,0.07893148064613342,0.09013387560844421,0.10806453973054886
rice,015_regular,0.5467115150136944,0.10064596682786942,0.1134297326207161,0.11957446932384805,0.11240038275718689,0.12513722479343414,0.1073435907420648,0.13188797235488892,0.13832390308380127,0.047645190799639414,0.07914968580007553,0.09039568901062012,0.11087319999933243
rice,016_regular,0.610620574043362,0.1052112802863121,0.11503560841083527,0.08927119717806707,0.12081602960824966,0.12723977863788605,0.051804355027918025,0.15883666276931763,0.15589988231658936,-0.018662374829128827,0.0810181051492691,0.09208079427480698,0.10161421447992325
rice,017_regular,0.5807342150401656,0.10387539118528366,0.11232950538396835,0.0782445453104955,0.11797644942998886,0.12500101327896118,0.057836820055741964,0.1357768028974533,0.14865994453430176,0.0906490637921635,0.07949120551347733,0.0900978147983551,0.101670041680336
rice,018_regular,0.5448829860608846,0.10153500735759735,0.11299161612987518,0.10690998332560307,0.1138148084282875,0.12408864498138428,0.08642354906941498,0.12936437129974365,0.13725733757019043,0.05922453386956916,0.07982219010591507,0.09106037020683289,0.109722800552845
rice,019_regular,0.575067291854147,0.10084788501262665,0.10895179212093353,0.0772922177111775,0.1100495308637619,0.11689669638872147,0.06036006290416765,0.1220015287399292,0.12705664336681366,0.040599422477435906,0.07884250581264496,0.08867795765399933,0.10141289979219437
rice,020_regular,0.5723979895602083,0.1003953143954277,0.11154383420944214,0.10530210876598846,0.10966333001852036,0.12175516784191132,0.10459717112974194,0.12257656455039978,0.1394055187702179,0.1286512355170398,0.07821285724639893,0.08995222300291061,0.11653716117143631
rice,021_regular,0.5807658643942896,0.10208810865879059,0.11210054904222488,0.09355997705984621,0.11246664077043533,0.1226402223110199,0.08659839608655859,0.13242372870445251,0.13484182953834534,0.018095611223315017,0.07928474992513657,0.09031438827514648,0.10931838303804398
rice,022_regular,0.5294138949217057,0.10367238521575928,0.11046984046697617,0.06350676191001019,0.11579610407352448,0.12174196541309357,0.05007284629071727,0.12956905364990234,0.13568539917469025,0.04612499285777095,0.08075138926506042,0.08997004479169846,0.09357699006795883
rice,023_regular,0.5684904193927717,0.1036359891295433,0.11398406326770782,0.09517398780262268,0.1158834919333458,0.12381919473409653,0.06623708805497314,0.1278306394815445,0.13591870665550232,0.06135070307352955,0.08039039373397827,0.09203535318374634,0.1107756718993187
rice,024_regular,0.5558987193514534,0.1021176427602768,0.11177419871091843,0.09035524425514437,0.11501223593950272,0.12290492653846741,0.06637257933916545,0.1347426176071167,0.13702259957790375,0.01677945020487519,0.07906217873096466,0.08979213237762451,0.10483666509389877
rice,025_regular,0.5545143952284497,0.10035218298435211,0.1123453676700592,0.11289193782782449,0.11265917122364044,0.12541267275810242,0.10724260476786071,0.13015884160995483,0.14115780591964722,0.0811228923377501,0.0786156877875328,0.09054745733737946,0.11571994423866272
rice,026_regular,0.5526809279435535,0.10236162692308426,0.11198659986257553,0.08986731475751675,0.11442441493272781,0.12403160333633423,0.0806219253276336,0.14681805670261383,0.1443151831626892,-0.0171944310102603,0.07929724454879761,0.0899798795580864,0.10536874085664749
rice,027_regular,0.5757677508371944,0.09949938207864761,0.11092336475849152,0.10868812140865836,0.11144876480102539,0.12426117062568665,0.10882058858393548,0.13597792387008667,0.1532491147518158,0.1195722502263342,0.07805927842855453,0.08877744525671005,0.1068744882941246
rice,028_regular,0.5708495596822981,0.1027776300907135,0.11116094142198563,0.07841135068923265,0.11506498605012894,0.12416299432516098,0.07609810796408886,0.1388145536184311,0.1430189311504364,0.02983811143015247,0.07977699488401413,0.08908668160438538,0.09459938853979111
rice,029_regular,0.5819347840079624,0.10440213978290558,0.11452978849411011,0.09258477943457885,0.1172415241599083,0.12588517367839813,0.07113405533505252,0.13864567875862122,0.14207112789154053,0.024406227805170332,0.08040188252925873,0.09211747348308563,0.11009043455123901
rice,030_regular,0.6086907627233468,0.1000276580452919,0.11200656741857529,0.11311077904106741,0.11063476651906967,0.1237378939986229,0.11193118603943268,0.12199373543262482,0.1375460922718048,0.11998938295346584,0.07822971791028976,0.08980769664049149,0.11291855573654175
rice,031_regular,0.6068997128347482,0.10485381633043289,0.11577998846769333,0.09912458435780479,0.1188691034913063,0.1299673169851303,0.08926009400142111,0.13547182083129883,0.148298442363739,0.09046309146167279,0.07965345680713654,0.09065381437540054,0.10343271493911743
rice,032_regular,0.5672509542394577,0.10080038756132126,0.11155901849269867,0.10141156421367,0.11258061975240707,0.12175091356039047,0.07830768049363135,0.12640967965126038,0.13494515419006348,0.06534037233089102,0.07917230576276779,0.09032304584980011,0.1096591204404831
rice,033_regular,0.6032943311570339,0.10292110592126846,0.11312238872051239,0.09450758581771965,0.11701469868421555,0.12580649554729462,0.0724454201674025,0.15592443943023682,0.14830714464187622,-0.05008610234634763,0.07960297912359238,0.09097301959991455,0.10689256340265274
rice,034_regular,0.5677519304587718,0.10201261937618256,0.1128869578242302,0.10129041976123225,0.11304495483636856,0.12381692230701447,0.09101847158596765,0.12512877583503723,0.13812869787216187,0.09884243015418016,0.07922060787677765,0.09102144092321396,0.114412322640419
sheet_metal,000_regular,0.5919476048337156,0.10995376110076904,0.1599069982767105,0.37453246167320303,0.12331373989582062,0.18547728657722473,0.40820059158011945,0.1395309418439865,0.21080347895622253,0.41263993811650396,0.06976071745157242,0.1107117161154747,0.3345215320587158
sheet_metal,001_regular,0.5647748421609612,0.09688860177993774,0.155694380402565,0.47433310242771964,0.1103549525141716,0.1794673055410385,0.48629103775075794,0.13077962398529053,0.20418596267700195,0.44551751339399004,0.061456188559532166,0.10774622857570648,0.4205143451690674
sheet_metal,002_regular,0.6445868615640792,0.10829352587461472,0.15674352645874023,0.36976550747956893,0.11982598900794983,0.1762724220752716,0.38599005226530636,0.13367238640785217,0.2005126178264618,0.4054852477626736,0.07056109607219696,0.11126678436994553,0.34191980957984924
sheet_metal,003_regular,0.5346061813685741,0.10117251425981522,0.1563338190317154,0.435166464841816,0.11749368160963058,0.1796036958694458,0.42436817538778987,0.14416533708572388,0.20547077059745789,0.3543429731477761,0.0634431540966034,0.10777117311954498,0.3790259063243866
sheet_metal,004_regular,0.4726261285138245,0.0960497036576271,0.15089774131774902,0.45173659366775054,0.10888241231441498,0.17494456470012665,0.47420063678040364,0.12122475355863571,0.19813886284828186,0.4913218223285975,0.06069754436612129,0.10562793165445328,0.4140799045562744
sheet_metal,005_regular,0.5479419219698625,0.09748450666666031,0.1590082049369812,0.4892623448681573,0.1089143455028534,0.18128331005573273,0.5094993042283733,0.12206262350082397,0.20450618863105774,0.5160640168563321,0.06363912671804428,0.11051017045974731,0.43129363656044006
sheet_metal,006_regular,0.5758906025209747,0.09790153056383133,0.15605884790420532,0.46627098290194025,0.11117969453334808,0.18052318692207336,0.48471146689621714,0.139047309756279,0.20489391684532166,0.38767813321352046,0.06164933368563652,0.10693730413913727,0.40867340564727783
sheet_metal,007_regular,0.6151611475012139,0.10240082442760468,0.15707044303417206,0.42779962283984707,0.11492938548326492,0.17714783549308777,0.4326667122478585,0.1318892240524292,0.19613397121429443,0.3968355938066087,0.06698527932167053,0.1103949174284935,0.3791404366493225
sheet_metal,008_regular,0.49061556082746094,0.0952780619263649,0.15136419236660004,0.46288921888143025,0.10848159343004227,0.17694567143917084,0.4892622316496171,0.12431079149246216,0.20684196054935455,0.5091702131898819,0.0604160912334919,0.10477828234434128,0.41011324524879456
sheet_metal,009_regular,0.5448092259289031,0.10238268226385117,0.15640532970428467,0.42373332513416034,0.11564190685749054,0.18546389043331146,0.472361795745048,0.12952446937561035,0.21102465689182281,0.48810516795532477,0.06557529419660568,0.1065605953335762,0.35627874732017517
sheet_metal,010_regular,0.5169605949605194,0.09409867227077484,0.14892351627349854,0.4590889238271464,0.1077951192855835,0.17237474024295807,0.4694384473729665,0.12169873714447021,0.2080325186252594,0.5361457838745638,0.060317300260066986,0.10378794372081757,0.40452471375465393
sheet_metal,011_regular,0.5667087272228869,0.09744454175233841,0.14543204009532928,0.4004254854763096,0.10837998986244202,0.16553084552288055,0.4235140786287081,0.12321218848228455,0.18677005171775818,0.4159702115368473,0.06304050981998444,0.10280502587556839,0.36926352977752686
sheet_metal,012_regular,0.44260567410239193,0.09175033867359161,0.15077736973762512,0.4967331980621975,0.10280178487300873,0.1903662383556366,0.6161470716208435,0.11852498352527618,0.22871798276901245,0.6573659585280103,0.05936773121356964,0.10358935594558716,0.4311828315258026
sheet_metal,013_regular,0.5720771708338105,0.0979367196559906,0.14843057096004486,0.4157957609787962,0.11150495707988739,0.16905975341796875,0.41618317492169593,0.13203075528144836,0.19718381762504578,0.4011014880701654,0.06359704583883286,0.10577785968780518,0.3799480199813843
sheet_metal,014_regular,0.4927149356467276,0.09639736264944077,0.15862338244915009,0.4980538858184452,0.10793687403202057,0.18328505754470825,0.5294960758615734,0.122370645403862,0.20770779252052307,0.5290777321448852,0.06388035416603088,0.10757661610841751,0.4065472483634949
sheet_metal,015_regular,0.6458783434572488,0.1107642874121666,0.16620005667209625,0.4057878168220002,0.12290127575397491,0.19140684604644775,0.4430198497030075,0.13864541053771973,0.21806354820728302,0.4528668553932837,0.07127349078655243,0.11297851800918579,0.3418036699295044
sheet_metal,016_regular,0.529727230251018,0.10072281956672668,0.15247955918312073,0.4146581654627698,0.12608063220977783,0.1743028163909912,0.3238724702380285,0.15632465481758118,0.19635292887687683,0.22797873218069148,0.06492327153682709,0.10476107895374298,0.3193727433681488
sheet_metal,017_regular,0.49604116338017434,0.10143399238586426,0.1645195037126541,0.48362086116662356,0.11583340167999268,0.18805205821990967,0.4845658635407887,0.13180974125862122,0.2107788622379303,0.4694500088880016,0.0639004334807396,0.11079611629247665,0.40629225969314575
sheet_metal,018_regular,0.5325047273827155,0.10727103799581528,0.1670512706041336,0.4429420778604946,0.12145853787660599,0.1930016577243805,0.4631258256139619,0.13735273480415344,0.21625098586082458,0.45388738114380167,0.06963939219713211,0.11422694474458694,0.36908814311027527
vial,000_regular,0.9118607806223599,0.1036205142736435,0.1289694905281067,0.21884054440588946,0.14415311813354492,0.16502369940280914,0.13521304130664386,0.17493386566638947,0.19415195286273956,0.10423312263251525,0.021965064108371735,0.030717601999640465,0.07039476931095123
vial,001_regular,0.9144427535771327,0.09804793447256088,0.129019632935524,0.2745080997197836,0.13772712647914886,0.16053861379623413,0.15326011475649634,0.16932372748851776,0.1979639232158661,0.15627237824038273,0.021535228937864304,0.029660701751708984,0.06979500502347946
vial,002_regular,0.8959891354828514,0.09658069163560867,0.11862491071224213,0.20558766254734312,0.12733514606952667,0.15559375286102295,0.20042590624355747,0.1498570740222931,0.19852717220783234,0.281243978449815,0.019883979111909866,0.02942894771695137,0.08564914762973785
vial,003_regular,0.929471757475544,0.10534412413835526,0.13009227812290192,0.21101166633381835,0.14118492603302002,0.15981899201869965,0.12397131172690933,0.16724802553653717,0.18377745151519775,0.09424762945802155,0.02112966775894165,0.027918647974729538,0.05781387910246849
vial,004_regular,0.9330735476713209,0.0951051115989685,0.11793390661478043,0.21514163627428454,0.14607083797454834,0.16374032199382782,0.11419007479279841,0.1773102581501007,0.20319055020809174,0.1362431407477276,0.019578732550144196,0.026875801384449005,0.056942470371723175
vial,005_regular,0.8952940661450824,0.10189326107501984,0.12205196917057037,0.18052112552338254,0.14013297855854034,0.15977773070335388,0.131191847682547,0.2155284434556961,0.2131848782300949,-0.010933126877551665,0.0201396681368351,0.029727516695857048,0.079621322453022
vial,006_regular,0.9234964251266862,0.10024210065603256,0.12782157957553864,0.24304711532217257,0.13450627028942108,0.16448649764060974,0.20121766841567412,0.17132936418056488,0.2007034569978714,0.15824067009857268,0.020692434161901474,0.029972517862915993,0.07606178522109985
vial,007_regular,0.92174493870497,0.10037774592638016,0.12815271317958832,0.24428209591950295,0.1447966992855072,0.16316741704940796,0.119446087461664,0.1823512762784958,0.1994742453098297,0.08975021551481321,0.021462488919496536,0.02882925048470497,0.060403209179639816
vial,008_regular,0.9501092459997723,0.10678356140851974,0.1276531219482422,0.17851260519899848,0.13196854293346405,0.15559719502925873,0.16470700170076072,0.15530140697956085,0.19179514050483704,0.21106003599847695,0.021362021565437317,0.027205893769860268,0.053183797746896744
vial,009_regular,0.9365571684440354,0.11533637344837189,0.14250844717025757,0.211548430916771,0.1540864109992981,0.17645271122455597,0.13553935996574443,0.1903107464313507,0.20478074252605438,0.0732816144013808,0.02201380394399166,0.02941836230456829,0.05660075694322586
vial,010_regular,0.9217614553344979,0.1104060634970665,0.14004188776016235,0.23777652082792197,0.15913502871990204,0.1785392463207245,0.1150553653403137,0.1996423900127411,0.20610879361629486,0.03187643758942863,0.022458292543888092,0.03019733354449272,0.05731964483857155
vial,011_regular,0.889338671206325,0.08107142150402069,0.1116146445274353,0.31972175157375277,0.12182501703500748,0.15239298343658447,0.22387687318729926,0.14709191024303436,0.18347018957138062,0.22099456849788046,0.016935383901000023,0.027563540264964104,0.09569583833217621
vial,012_regular,0.9078089320646435,0.0952414870262146,0.12270304560661316,0.25335153801649796,0.12370699644088745,0.15675288438796997,0.23675474299371255,0.15248903632164001,0.19243405759334564,0.23266083659326178,0.020156636834144592,0.029886264353990555,0.08845716714859009
vial,013_regular,0.9152324938664164,0.10488156229257584,0.13376207649707794,0.24323093791954314,0.15366998314857483,0.1782940775156021,0.14862697150754975,0.18199507892131805,0.21471209824085236,0.16531840499385825,0.022376490756869316,0.029440276324748993,0.05836690217256546
vial,014_regular,0.9100853397319839,0.10271649807691574,0.1258203238248825,0.20288214042209987,0.1338653266429901,0.16083434224128723,0.18354063557054334,0.1648925393819809,0.19132643938064575,0.14868709063478672,0.0208349097520113,0.029113609343767166,0.07343185693025589
vial,015_regular,0.9263756850566918,0.10509362816810608,0.1366386115550995,0.2624879189796252,0.1492130160331726,0.16991963982582092,0.12995069558856803,0.17743326723575592,0.1988217681646347,0.11381420704755259,0.020744116976857185,0.028842756524682045,0.06253405660390854
vial,016_regular,0.9231997259477008,0.12063302844762802,0.13641172647476196,0.12292459841257664,0.16127854585647583,0.17069308459758759,0.05673414838044712,0.18164300918579102,0.19499777257442474,0.07094486295307663,0.02308756671845913,0.029948579147458076,0.05336431786417961
vial,017_regular,0.9072186283054374,0.09968863427639008,0.12168579548597336,0.19939060449109916,0.16497167944908142,0.18444977700710297,0.11160339561382934,0.22355273365974426,0.2362518161535263,0.055250922757039335,0.019832484424114227,0.02965405583381653,0.06720337271690369
vial,018_regular,0.9049215309505186,0.09967181086540222,0.12255950272083282,0.20671375112296383,0.12884442508220673,0.1535002589225769,0.1750965843814223,0.15078440308570862,0.18005862832069397,0.1774314883377202,0.020712606608867645,0.030336201190948486,0.08582881838083267
vial,019_regular,0.9130003476722167,0.10175667703151703,0.1194082647562027,0.15996397352414338,0.1380472183227539,0.15291593968868256,0.10229256821689953,0.16724757850170135,0.18710651993751526,0.1122028594254914,0.019907061010599136,0.028128184378147125,0.06761793792247772
vial,020_regular,0.9318871211668475,0.10444815456867218,0.12842978537082672,0.20669151788253928,0.14389707148075104,0.16482867300510406,0.1358083264076997,0.17669281363487244,0.1938580423593521,0.09271344216071359,0.022230545058846474,0.028720665723085403,0.05540300905704498
vial,021_regular,0.9323232705814094,0.10623292624950409,0.13638126850128174,0.24982030750422746,0.1407102346420288,0.16626080870628357,0.1668549898397743,0.17700950801372528,0.20047637820243835,0.12449297663085664,0.021368149667978287,0.02879210188984871,0.06196749582886696
vial,022_regular,0.937839389510554,0.10333418101072311,0.12672059237957,0.2040163906589055,0.13537679612636566,0.15807349979877472,0.1549981404411471,0.17379926145076752,0.1856127232313156,0.06576140649297169,0.021895145997405052,0.029104452580213547,0.06182422861456871
vial,023_regular,0.9182008587740352,0.09623907506465912,0.133297398686409,0.3257472513568474,0.13342390954494476,0.1658194661140442,0.21736829361726565,0.169186532497406,0.19629666209220886,0.14862524818667866,0.019523274153470993,0.028213735669851303,0.0728425458073616
vial,024_regular,0.9070726490396889,0.09019889682531357,0.12482676655054092,0.3249097118251319,0.13547247648239136,0.16475063562393188,0.19566453738998935,0.16298498213291168,0.19686846435070038,0.18887774967075274,0.01873445138335228,0.028104504570364952,0.07769561558961868
vial,025_regular,0.8796781740952639,0.0862644761800766,0.11392702162265778,0.278140200599296,0.12097496539354324,0.14676964282989502,0.19328067546605204,0.14461541175842285,0.1770319640636444,0.20225241814505762,0.017771566286683083,0.02742273174226284,0.08956386893987656
vial,026_regular,0.945941286838897,0.11087090522050858,0.14118613302707672,0.24171260375803558,0.1446549892425537,0.17483191192150116,0.18947348638494282,0.18209509551525116,0.19566625356674194,0.07188136646337821,0.022396564483642578,0.03011314384639263,0.06025632098317146
vial,027_regular,0.9221763538506512,0.10871623456478119,0.1259755790233612,0.14734693589314454,0.14176127314567566,0.1594790816307068,0.11776829616230326,0.175381138920784,0.2025129795074463,0.1438424384772217,0.020994054153561592,0.028927825391292572,0.0637611448764801
vial,028_regular,0.9537211614854411,0.1139664426445961,0.14380215108394623,0.2325343617378249,0.15126727521419525,0.17668122053146362,0.15529878816983939,0.18453960120677948,0.20384691655635834,0.0995052219727307,0.023811111226677895,0.03067970462143421,0.052533332258462906
vial,029_regular,0.9047427468161947,0.10230953246355057,0.13041675090789795,0.24273224904475127,0.15467742085456848,0.17307215929031372,0.11236682072879034,0.18967856466770172,0.21188081800937653,0.11069306278505894,0.021271707490086555,0.030321763828396797,0.06814131885766983
vial,030_regular,0.9396405114267731,0.11212657392024994,0.13722696900367737,0.20200790558226817,0.15109772980213165,0.17488056421279907,0.14617640601473328,0.1826324760913849,0.20670412480831146,0.12381261594089668,0.02429266646504402,0.030711183324456215,0.052200015634298325
vial,031_regular,0.9510425947819312,0.1153830960392952,0.1432780921459198,0.21652958021499696,0.1481819599866867,0.17351175844669342,0.1578043911492101,0.18118977546691895,0.19927431643009186,0.09513738478946115,0.02245151624083519,0.028741609305143356,0.05087640509009361
vial,032_regular,0.9117788475824348,0.10618141293525696,0.12994655966758728,0.20197421240930613,0.13593563437461853,0.16140508651733398,0.17173577326729816,0.16840608417987823,0.19299417734146118,0.13628178874403066,0.021006066352128983,0.029178215190768242,0.07067413628101349
vial,033_regular,0.9263826658864344,0.10083543509244919,0.13294705748558044,0.2764611524750399,0.15690332651138306,0.1740235537290573,0.10356079532271133,0.19320572912693024,0.20815220475196838,0.07451399051019064,0.021659383550286293,0.028709333389997482,0.05389906093478203
vial,034_regular,0.9511981022046156,0.12309802323579788,0.14907430112361908,0.19146387204778664,0.1593645066022873,0.1843590885400772,0.14569135110731654,0.1894221007823944,0.2087233066558838,0.09703162090554246,0.024509750306606293,0.031967222690582275,0.053762711584568024
vial,035_regular,0.8906091228618155,0.09071321785449982,0.11724717915058136,0.25658127053185664,0.12103862315416336,0.15070824325084686,0.21923610959047338,0.14836327731609344,0.18083016574382782,0.19789443729597067,0.017737489193677902,0.02837138995528221,0.09673190861940384
vial,036_regular,0.9527482721424175,0.11632657051086426,0.14096423983573914,0.19210474132380012,0.15169768035411835,0.17510868608951569,0.14351724928146622,0.19193769991397858,0.2020392119884491,0.05129095755884931,0.0236713457852602,0.030313240364193916,0.051142048090696335
vial,037_regular,0.9570572344640544,0.1330217868089676,0.15448477864265442,0.14958264597105683,0.16045649349689484,0.18601445853710175,0.1478015674924714,0.1809728592634201,0.21403993666172028,0.16781554632275447,0.025553621351718903,0.032499052584171295,0.049810439348220825
vial,038_regular,0.9506205944117221,0.1237606629729271,0.15215009450912476,0.20651793432428636,0.1597055345773697,0.18539519608020782,0.14915803097601305,0.1871824711561203,0.20874261856079102,0.10901808024466099,0.02664780244231224,0.03272715210914612,0.0485517717897892
