category,weight_id,tune_patchcore_f1,tune_enhanced_f1,mean_w,contrast_w,peak_w,stability_w,compact_w,aspect_w,area_penalty_w
grid,4410,0.4360690516139159,0.4360690516139159,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0
grid,4411,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.08695652173913043,0.26086956521739124,0.08695652173913043,0.0,0.043478260869565216
grid,4412,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.08333333333333333,0.24999999999999994,0.08333333333333333,0.0,0.08333333333333333
grid,4413,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.08695652173913043,0.26086956521739124,0.08695652173913043,0.043478260869565216,0.0
grid,4414,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.08333333333333333,0.24999999999999994,0.08333333333333333,0.041666666666666664,0.041666666666666664
grid,4415,0.4360690516139159,0.4360690516139159,0.3999999999999999,0.07999999999999999,0.07999999999999999,0.23999999999999994,0.07999999999999999,0.039999999999999994,0.07999999999999999
grid,4416,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.08333333333333333,0.24999999999999994,0.08333333333333333,0.08333333333333333,0.0
grid,4417,0.4360690516139159,0.4360690516139159,0.3999999999999999,0.07999999999999999,0.07999999999999999,0.23999999999999994,0.07999999999999999,0.07999999999999999,0.039999999999999994
grid,4418,0.4360690516139159,0.4360690516139159,0.3846153846153845,0.07692307692307691,0.07692307692307691,0.23076923076923073,0.07692307692307691,0.07692307692307691,0.07692307692307691
grid,4419,0.4360690516139159,0.4360690516139159,0.4166666666666667,0.08333333333333334,0.08333333333333334,0.25,0.16666666666666669,0.0,0.0
grid,4420,0.4360690516139159,0.4360690516139159,0.4,0.08,0.08,0.24,0.16,0.0,0.04
grid,4421,0.4360690516139159,0.4360690516139159,0.3846153846153846,0.07692307692307693,0.07692307692307693,0.23076923076923075,0.15384615384615385,0.0,0.07692307692307693
grid,4422,0.4360690516139159,0.4360690516139159,0.4,0.08,0.08,0.24,0.16,0.04,0.0
grid,4423,0.4360690516139159,0.4360690516139159,0.3846153846153846,0.07692307692307693,0.07692307692307693,0.23076923076923075,0.15384615384615385,0.038461538461538464,0.038461538461538464
grid,4424,0.4360690516139159,0.4360690516139159,0.37037037037037035,0.07407407407407407,0.07407407407407407,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.07407407407407407
