dataset,category,num_test_images,num_test_normal,num_test_anomaly,image_auroc,image_ap,image_best_f1,image_best_threshold,pixel_auroc,pixel_ap,pixel_best_f1,pixel_best_threshold
VisA,candle,200,100,100,0.9671000000000001,0.9641713240454375,0.9222797927461139,0.5,0.9759982798109845,0.1663513552463513,0.2508973023040408,0.7701566647080811
VisA,MEAN,200,100,100,0.9671000000000001,0.9641713240454375,0.9222797927461139,,0.9759982798109845,0.1663513552463513,0.2508973023040408,
