category,weight_id,tune_patchcore_f1,tune_rerank_f1,mean_w,max_w,gap_w,area_w,compact_w,aspect_w,semantic_w
screw,36,0.3853646333333333,0.4014367,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
screw,37,0.3853646333333333,0.4014367,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285
screw,38,0.3853646333333333,0.4014367,0.5,0.0,0.0,0.25,0.0,0.0,0.25
screw,39,0.3853646333333333,0.4014367,0.4,0.0,0.0,0.2,0.0,0.0,0.4
screw,40,0.3853646333333333,0.4014367,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0
screw,41,0.3853646333333333,0.4014367,0.5,0.0,0.0,0.25,0.0,0.125,0.125
screw,42,0.3853646333333333,0.4014367,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222
screw,43,0.3853646333333333,0.4014367,0.36363636363636365,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365
screw,44,0.3853646333333333,0.4014367,0.5,0.0,0.0,0.25,0.0,0.25,0.0
screw,45,0.3853646333333333,0.4014367,0.4444444444444445,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.11111111111111112
screw,46,0.3853646333333333,0.4014367,0.4,0.0,0.0,0.2,0.0,0.2,0.2
screw,47,0.3853646333333333,0.4014367,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333
screw,48,0.3853646333333333,0.4014367,0.5,0.0,0.0,0.25,0.25,0.0,0.0
screw,49,0.3853646333333333,0.4014367,0.4444444444444445,0.0,0.0,0.22222222222222224,0.22222222222222224,0.0,0.11111111111111112
screw,50,0.3853646333333333,0.4014367,0.4,0.0,0.0,0.2,0.2,0.0,0.2
screw,51,0.3853646333333333,0.4014367,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333
screw,52,0.3853646333333333,0.4014367,0.4444444444444445,0.0,0.0,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.0
screw,53,0.3853646333333333,0.4014367,0.4,0.0,0.0,0.2,0.2,0.1,0.1
screw,54,0.3853646333333333,0.4014367,0.36363636363636365,0.0,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182
screw,55,0.3853646333333333,0.4014367,0.3076923076923077,0.0,0.0,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.3076923076923077
screw,56,0.3853646333333333,0.4014367,0.4,0.0,0.0,0.2,0.2,0.2,0.0
screw,57,0.3853646333333333,0.4014367,0.36363636363636365,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091
screw,58,0.3853646333333333,0.4014367,0.33333333333333337,0.0,0.0,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
screw,59,0.3853646333333333,0.4014367,0.28571428571428575,0.0,0.0,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.28571428571428575
screw,60,0.3853646333333333,0.4014367,0.4,0.0,0.0,0.2,0.4,0.0,0.0
screw,61,0.3853646333333333,0.4014367,0.36363636363636365,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091
screw,62,0.3853646333333333,0.4014367,0.33333333333333337,0.0,0.0,0.16666666666666669,0.33333333333333337,0.0,0.16666666666666669
screw,63,0.3853646333333333,0.4014367,0.28571428571428575,0.0,0.0,0.14285714285714288,0.28571428571428575,0.0,0.28571428571428575
screw,64,0.3853646333333333,0.4014367,0.36363636363636365,0.0,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.0
screw,65,0.3853646333333333,0.4014367,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333
screw,66,0.3853646333333333,0.4014367,0.3076923076923077,0.0,0.0,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.15384615384615385
screw,67,0.3853646333333333,0.4014367,0.26666666666666666,0.0,0.0,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.26666666666666666
screw,68,0.3853646333333333,0.4014367,0.33333333333333337,0.0,0.0,0.16666666666666669,0.33333333333333337,0.16666666666666669,0.0
screw,69,0.3853646333333333,0.4014367,0.3076923076923077,0.0,0.0,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.07692307692307693
screw,70,0.3853646333333333,0.4014367,0.28571428571428575,0.0,0.0,0.14285714285714288,0.28571428571428575,0.14285714285714288,0.14285714285714288
screw,71,0.3853646333333333,0.4014367,0.25,0.0,0.0,0.125,0.25,0.125,0.25
screw,72,0.3853646333333333,0.4014367,0.5,0.0,0.0,0.5,0.0,0.0,0.0
