category,epoch,loss,bce,dice,identity,residual_l1,normal_fp
wood,1,1.8810654878616333,0.5203031301498413,0.8475950360298157,0.0,0.0,0.5131672620773315
wood,50,1.8562273979187012,0.4978622496128082,0.8504343032836914,0.00012324267299845815,0.006898987572640181,0.5007852911949158
wood,100,1.8359962701797485,0.4811301529407501,0.8523112535476685,0.00045977055560797453,0.013741881586611271,0.4878934621810913
wood,150,1.8176560401916504,0.46643882989883423,0.8535138368606567,0.0009708055295050144,0.020694555714726448,0.4750671088695526
