category,epoch,loss,bce,dice,identity,residual_l1,normal_fp
wood,1,2.907400131225586,0.5203031301498413,0.8475950360298157,0.0,0.0,0.5131672620773315
wood,50,2.873053550720215,0.5044946074485779,0.8493877649307251,5.460346073959954e-05,0.004665275104343891,0.504798948764801
wood,100,2.8408031463623047,0.4922761023044586,0.8508668541908264,0.00021101400488987565,0.009344990365207195,0.4959644377231598
wood,150,2.8091514110565186,0.4813686013221741,0.8518044948577881,0.00045548577327281237,0.014254800044000149,0.4869375228881836
