protocol,scope,category,method,fusion_pair,alpha_patchcore,num_images,num_normal,num_anomaly,auroc,ap,best_f1,best_accuracy,best_threshold
same_set_grid,category,sheet_metal,fused_patchcore_plus_full_image_0.17,patchcore_plus_full_image,0.17,57,12,45,0.7666666666666667,0.9248141839823245,0.9,0.8245614035087719,-1.1660323784098425
same_set_grid,category,vial,fused_patchcore_plus_full_image_0.17,patchcore_plus_full_image,0.17,71,18,53,0.7159329140461216,0.8882450132516911,0.875,0.8028169014084507,-0.8688101865528007
same_set_grid,category,walnuts,fused_patchcore_plus_full_image_0.17,patchcore_plus_full_image,0.17,75,30,45,0.4785185185185185,0.6889755131639047,0.7563025210084033,0.6133333333333333,-1.6990050066784157
same_set_grid,ALL_PRIMARY,,fused_patchcore_plus_full_image_0.18,patchcore_plus_full_image,0.18,243,70,173,0.6473162675474815,0.8381171640499825,0.8377723970944311,0.7242798353909465,-1.6894886359256864
same_set_grid,category,fruit_jelly,fused_patchcore_plus_full_image_0.18,patchcore_plus_full_image,0.18,40,10,30,0.7933333333333333,0.928836881391025,0.8955223880597014,0.825,-1.081017702358163
same_set_grid,category,sheet_metal,fused_patchcore_plus_full_image_0.18,patchcore_plus_full_image,0.18,57,12,45,0.7722222222222223,0.9267779312240519,0.9,0.8245614035087719,-1.1378906174012178
same_set_grid,category,vial,fused_patchcore_plus_full_image_0.18,patchcore_plus_full_image,0.18,71,18,53,0.7190775681341719,0.8902337290827502,0.875,0.8028169014084507,-0.8733480744133633
same_set_grid,category,walnuts,fused_patchcore_plus_full_image_0.18,patchcore_plus_full_image,0.18,75,30,45,0.47703703703703704,0.6879981657031813,0.7563025210084033,0.6133333333333333,-1.6894886359256864
same_set_grid,ALL_PRIMARY,,fused_patchcore_plus_full_image_0.19,patchcore_plus_full_image,0.19,243,70,173,0.6516102394715111,0.8403359049113093,0.8377723970944311,0.7242798353909465,-1.679972265172957
same_set_grid,category,fruit_jelly,fused_patchcore_plus_full_image_0.19,patchcore_plus_full_image,0.19,40,10,30,0.7999999999999999,0.9324431192077891,0.8955223880597014,0.825,-1.0833776843769676
same_set_grid,category,sheet_metal,fused_patchcore_plus_full_image_0.19,patchcore_plus_full_image,0.19,57,12,45,0.774074074074074,0.9271747566208773,0.9032258064516129,0.8421052631578947,-0.6297481322688941
same_set_grid,category,vial,fused_patchcore_plus_full_image_0.19,patchcore_plus_full_image,0.19,71,18,53,0.7264150943396227,0.8930381580196883,0.875,0.8028169014084507,-0.8778859622739257
same_set_grid,category,walnuts,fused_patchcore_plus_full_image_0.19,patchcore_plus_full_image,0.19,75,30,45,0.48148148148148145,0.6911396708609926,0.7563025210084033,0.6133333333333333,-1.679972265172957
same_set_grid,ALL_PRIMARY,,fused_patchcore_plus_full_image_0.20,patchcore_plus_full_image,0.2,243,70,173,0.6543352601156068,0.8417284455930949,0.8377723970944311,0.7242798353909465,-1.6704558944202277
same_set_grid,category,fruit_jelly,fused_patchcore_plus_full_image_0.20,patchcore_plus_full_image,0.2,40,10,30,0.7966666666666666,0.9315908464805165,0.8955223880597014,0.825,-1.085737666395772
same_set_grid,category,sheet_metal,fused_patchcore_plus_full_image_0.20,patchcore_plus_full_image,0.2,57,12,45,0.7796296296296296,0.9288728088543198,0.9032258064516129,0.8421052631578947,-0.6115616094756018
same_set_grid,category,vial,fused_patchcore_plus_full_image_0.20,patchcore_plus_full_image,0.2,71,18,53,0.729559748427673,0.8938278183443892,0.875,0.8028169014084507,-0.882423850134488
