category,epoch,loss,bce,dice,identity,residual_l1,normal_fp
screw,1,2.0439295768737793,0.5462921857833862,0.973471999168396,0.0,0.0,0.5241653919219971
screw,50,2.0095326900482178,0.5185199975967407,0.9745146632194519,0.0002015407371800393,0.009183114394545555,0.5069119334220886
screw,100,1.9737709760665894,0.4925175607204437,0.9760470390319824,0.0011128331534564495,0.018745312467217445,0.48423537611961365
screw,150,1.9480727910995483,0.4722209572792053,0.9758431911468506,0.0020448844879865646,0.02953234501183033,0.46638667583465576
