heldout_category,w_max,q_quantile,q_threshold_from_dev,tau_delta,dev_macro_auroc,dev_detector_macro_auroc,dev_delta_vs_detector,eligible_noninferior,dev_potential_call_rate,dev_active_weight_rate,valid_dev_groups,detector_dev_groups,dev_rank
capsules,0.35,0.25,0.24140247926151412,0.75,0.93863901890189,0.9332284878487851,0.005410531053104961,True,0.41208791208791207,0.4025974025974026,11,11,1.0
capsules,0.35,0.5,0.36708476681709823,0.25,0.9336641314131415,0.9332284878487851,0.00043564356435643603,True,0.27472527472527475,0.12837162837162838,11,11,21.0
capsules,0.35,0.5,0.36708476681709823,0.5,0.9350166066606662,0.9332284878487851,0.001788118811881123,True,0.27472527472527475,0.22877122877122877,11,11,10.0
capsules,0.35,0.5,0.36708476681709823,0.75,0.9370470747074708,0.9332284878487851,0.0038185868586857463,True,0.27472527472527475,0.2677322677322677,11,11,3.0
capsules,0.35,0.75,0.5098187592072171,0.25,0.9335011251125114,0.9332284878487851,0.00027263726372628305,True,0.13736263736263737,0.058941058941058944,11,11,23.0
capsules,0.35,0.75,0.5098187592072171,0.5,0.9345859585958596,0.9332284878487851,0.0013574707470744851,True,0.13736263736263737,0.11238761238761238,11,11,13.0
capsules,0.35,0.75,0.5098187592072171,0.75,0.9359491449144915,0.9332284878487851,0.0027206570657064555,True,0.13736263736263737,0.13286713286713286,11,11,4.0
cashew,0.15,0.25,0.26254248173960815,0.25,0.9092507650765076,0.9090012151215123,0.0002495499549952651,True,0.4100397614314115,0.19433399602385687,11,11,25.0
cashew,0.15,0.25,0.26254248173960815,0.5,0.910503510351035,0.9090012151215123,0.001502295229522721,True,0.4100397614314115,0.3389662027833002,11,11,13.0
cashew,0.15,0.25,0.26254248173960815,0.75,0.9120841584158416,0.9090012151215123,0.0030829432943292323,True,0.4100397614314115,0.4000994035785288,11,11,5.0
cashew,0.15,0.5,0.38785997387000226,0.25,0.9092191269126914,0.9090012151215123,0.00021791179117902626,True,0.27335984095427435,0.12375745526838966,11,11,26.0
cashew,0.15,0.5,0.38785997387000226,0.5,0.9101255325532552,0.9090012151215123,0.001124317431742905,True,0.27335984095427435,0.22514910536779323,11,11,17.0
cashew,0.15,0.5,0.38785997387000226,0.75,0.9112626912691272,0.9090012151215123,0.0022614761476148493,True,0.27335984095427435,0.2664015904572565,11,11,9.0
cashew,0.15,0.75,0.5255408206919787,0.25,0.9091376687668767,0.9090012151215123,0.0001364536453644094,True,0.13667992047713717,0.05815109343936382,11,11,27.0
cashew,0.15,0.75,0.5255408206919787,0.5,0.9098291929192921,0.9090012151215123,0.0008279777977797664,True,0.13667992047713717,0.11083499005964215,11,11,18.0
cashew,0.15,0.75,0.5255408206919787,0.75,0.9104924692469247,0.9090012151215123,0.0014912541254124,True,0.13667992047713717,0.13220675944333996,11,11,14.0
cashew,0.25,0.25,0.26254248173960815,0.25,0.9095137713771378,0.9090012151215123,0.0005125562556255181,True,0.4100397614314115,0.19433399602385687,11,11,20.0
cashew,0.25,0.25,0.26254248173960815,0.5,0.9112805880588059,0.9090012151215123,0.0022793729372935223,True,0.4100397614314115,0.3389662027833002,11,11,8.0
cashew,0.25,0.25,0.26254248173960815,0.75,0.9137670267026703,0.9090012151215123,0.004765811581157964,True,0.4100397614314115,0.4000994035785288,11,11,3.0
cashew,0.25,0.5,0.38785997387000226,0.25,0.9094278577857786,0.9090012151215123,0.0004266426642662857,True,0.27335984095427435,0.12375745526838966,11,11,22.0
cashew,0.25,0.5,0.38785997387000226,0.5,0.910661086108611,0.9090012151215123,0.0016598709870986328,True,0.27335984095427435,0.22514910536779323,11,11,12.0
cashew,0.25,0.5,0.38785997387000226,0.75,0.9124678517851786,0.9090012151215123,0.0034666366636663115,True,0.27335984095427435,0.2664015904572565,11,11,4.0
cashew,0.25,0.75,0.5255408206919787,0.25,0.9092738523852386,0.9090012151215123,0.00027263726372628305,True,0.13667992047713717,0.05815109343936382,11,11,24.0
cashew,0.25,0.75,0.5255408206919787,0.5,0.9101530753075306,0.9090012151215123,0.0011518601860183164,True,0.13667992047713717,0.11083499005964215,11,11,16.0
cashew,0.25,0.75,0.5255408206919787,0.75,0.9112496849684969,0.9090012151215123,0.0022484698469845688,True,0.13667992047713717,0.13220675944333996,11,11,10.0
cashew,0.35,0.25,0.26254248173960815,0.25,0.9096195619561956,0.9090012151215123,0.0006183468346833143,True,0.4100397614314115,0.19433399602385687,11,11,19.0
cashew,0.35,0.25,0.26254248173960815,0.5,0.9120582058205821,0.9090012151215123,0.003056990699069728,True,0.4100397614314115,0.3389662027833002,11,11,6.0
cashew,0.35,0.25,0.26254248173960815,0.75,0.9155711971197118,0.9090012151215123,0.00656998199819947,True,0.4100397614314115,0.4000994035785288,11,11,1.0
cashew,0.35,0.5,0.38785997387000226,0.25,0.9095065556555657,0.9090012151215123,0.0005053405340533779,True,0.27335984095427435,0.12375745526838966,11,11,21.0
cashew,0.35,0.5,0.38785997387000226,0.5,0.9111998499849986,0.9090012151215123,0.0021986348634862596,True,0.27335984095427435,0.22514910536779323,11,11,11.0
cashew,0.35,0.5,0.38785997387000226,0.75,0.9137939543954396,0.9090012151215123,0.004792739273927316,True,0.27335984095427435,0.2664015904572565,11,11,2.0
cashew,0.35,0.75,0.5255408206919787,0.25,0.9093253675367537,0.9090012151215123,0.0003241524152414188,True,0.13667992047713717,0.05815109343936382,11,11,23.0
cashew,0.35,0.75,0.5255408206919787,0.5,0.91048898889889,0.9090012151215123,0.0014877737773776323,True,0.13667992047713717,0.11083499005964215,11,11,15.0
cashew,0.35,0.75,0.5255408206919787,0.75,0.9120218721872189,0.9090012151215123,0.0030206570657065335,True,0.13667992047713717,0.13220675944333996,11,11,7.0
chewinggum,0.15,0.25,0.2361108740578542,0.25,0.906905310531053,0.9066557605760576,0.00024954995499548716,True,0.4100397614314115,0.18886679920477137,11,11,25.0
chewinggum,0.15,0.25,0.2361108740578542,0.5,0.9082169666966696,0.9066557605760576,0.0015612061206120575,True,0.4100397614314115,0.33548707753479123,11,11,15.0
chewinggum,0.15,0.25,0.2361108740578542,0.75,0.9098824632463246,0.9066557605760576,0.0032267026702670343,True,0.4100397614314115,0.3991053677932406,11,11,6.0
chewinggum,0.15,0.5,0.3538766700095623,0.25,0.9069009450945096,0.9066557605760576,0.00024518451845201295,True,0.27335984095427435,0.12027833001988071,11,11,26.0
chewinggum,0.15,0.5,0.3538766700095623,0.5,0.9079162616261627,0.9066557605760576,0.0012605010501051117,True,0.27335984095427435,0.2201789264413519,11,11,17.0
chewinggum,0.15,0.5,0.3538766700095623,0.75,0.9091108160816082,0.9066557605760576,0.002455055505550585,True,0.27335984095427435,0.2654075546719682,11,11,10.0
chewinggum,0.15,0.75,0.48792058022238055,0.25,0.9068103960396041,0.9066557605760576,0.00015463546354654856,True,0.13667992047713717,0.055168986083499,11,11,27.0
chewinggum,0.15,0.75,0.48792058022238055,0.5,0.9076110111011101,0.9066557605760576,0.0009552505250525201,True,0.13667992047713717,0.10536779324055666,11,11,18.0
chewinggum,0.15,0.75,0.48792058022238055,0.75,0.9083696519651966,0.9066557605760576,0.0017138913891390217,True,0.13667992047713717,0.1312127236580517,11,11,13.0
chewinggum,0.25,0.25,0.2361108740578542,0.25,0.9071773177317731,0.9066557605760576,0.0005215571557155574,True,0.4100397614314115,0.18886679920477137,11,11,21.0
chewinggum,0.25,0.25,0.2361108740578542,0.5,0.9090304080408041,0.9066557605760576,0.002374647464746582,True,0.4100397614314115,0.33548707753479123,11,11,11.0
chewinggum,0.25,0.25,0.2361108740578542,0.75,0.9117440294029403,0.9066557605760576,0.005088268826882736,True,0.4100397614314115,0.3991053677932406,11,11,3.0
chewinggum,0.25,0.5,0.3538766700095623,0.25,0.9071096759675968,0.9066557605760576,0.0004539153915392724,True,0.27335984095427435,0.12027833001988071,11,11,22.0
chewinggum,0.25,0.5,0.3538766700095623,0.5,0.9085362136213623,0.9066557605760576,0.0018804530453047086,True,0.27335984095427435,0.2201789264413519,11,11,12.0
chewinggum,0.25,0.5,0.3538766700095623,0.75,0.9104397689768977,0.9066557605760576,0.0037840084008401442,True,0.27335984095427435,0.2654075546719682,11,11,4.0
chewinggum,0.25,0.75,0.48792058022238055,0.25,0.9069647614761478,0.9066557605760576,0.0003090009000902283,True,0.13667992047713717,0.055168986083499,11,11,24.0
