category,epoch,loss,bce,dice,identity,residual_l1,normal_fp
screw,1,2.0439295768737793,0.5462921857833862,0.973471999168396,0.0,0.0,0.5241653919219971
screw,50,2.017200469970703,0.5268720388412476,0.9741504788398743,8.56451879371889e-05,0.006073806434869766,0.5130553841590881
screw,100,1.9873298406600952,0.5079490542411804,0.9751864075660706,0.0004998896038159728,0.012546928599476814,0.497420996427536
screw,150,1.9644911289215088,0.4933941066265106,0.9750034213066101,0.000932184630073607,0.020092660561203957,0.485115110874176
